BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,31.1,11.5,4.9,9.5,52.2,0.9,2.3,39.6,0.7,1.3,57.1,1.5,4.6,6.1,1.7,1.5,1.8,0.5,1.9,4,0,0.3
Home,24,32.1,12.6,5.3,9.9,54.0,1.3,2.6,48.4,0.7,1.3,51.6,1.5,4.6,6.0,1.8,1.3,1.8,0.5,2.2,2,0,5.9
Road,25,30.1,10.5,4.6,9.1,50.2,0.6,2.0,28.6,0.8,1.3,62.5,1.6,4.6,6.2,1.5,1.6,1.8,0.4,1.7,2,0,-5.0
Wins,27,31.4,12.2,5.3,9.9,53.4,0.9,2.2,40.7,0.8,1.4,59.5,1.4,4.5,6.0,1.7,1.3,2.0,0.6,2.2,2,0,8.2
Losses,22,30.7,10.6,4.5,9.0,50.5,0.9,2.4,38.5,0.6,1.2,53.8,1.6,4.7,6.3,1.5,1.7,1.7,0.4,1.6,2,0,-9.4
October,3,32.1,13.3,5.7,10.0,56.7,1.0,2.0,50.0,1.0,1.3,75.0,1.3,4.3,5.7,3.3,1.0,1.3,0.3,2.0,0,0,-3.0
November,16,29.8,11.3,5.0,9.5,52.6,0.9,2.2,40.0,0.4,1.2,36.8,1.7,4.4,6.1,1.3,1.4,1.3,0.4,1.4,2,0,0.7
December,15,32.9,12.5,5.2,9.7,53.8,1.2,2.7,45.0,0.9,1.4,61.9,1.5,5.2,6.7,1.4,2.1,1.5,0.5,1.9,2,0,-0.7
January,13,31.2,10.3,4.3,9.0,47.9,0.7,2.2,32.1,1.0,1.5,68.4,1.2,4.2,5.3,2.0,1.2,2.8,0.5,2.4,0,0,0.8
February,2,25.3,11.0,5.5,10.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,4.5,7.0,2.0,1.0,3.5,1.0,3.0,0,0,7.0
Pre All-Star,49,31.1,11.5,4.9,9.5,52.2,0.9,2.3,39.6,0.7,1.3,57.1,1.5,4.6,6.1,1.7,1.5,1.8,0.5,1.9,4,0,0.3
Starters,49,31.1,11.5,4.9,9.5,52.2,0.9,2.3,39.6,0.7,1.3,57.1,1.5,4.6,6.1,1.7,1.5,1.8,0.5,1.9,4,0,0.3
0 Days Rest,9,31.2,13.7,5.9,10.9,54.1,1.3,3.3,40.0,0.6,1.1,50.0,2.0,4.6,6.6,1.6,2.0,1.7,0.6,1.8,0,0,-7.6
1 Days Rest,31,31.3,11.0,4.6,9.1,50.9,0.9,2.1,40.9,0.8,1.5,56.5,1.5,4.8,6.3,1.6,1.5,1.8,0.5,1.7,4,0,3.7
2 Days Rest,4,28.0,9.8,4.5,8.8,51.4,0.5,1.8,28.6,0.3,0.5,50.0,1.0,4.3,5.3,1.5,1.0,2.3,0.3,2.5,0,0,0.5
3 Days Rest,3,32.7,15.3,6.7,11.0,60.6,0.7,1.7,40.0,1.3,1.7,80.0,1.7,3.7,5.3,1.3,1.0,3.0,0.3,2.3,0,0,-4.7
4 Days Rest,1,28.0,4.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,0,0,-27.0
6+ Days Rest,1,34.2,11.0,5.0,10.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,1.0,0.0,6.0,0,0,8.0
