,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MIN vs. NOP",L,38,36,13,22,59.1,1,5,20.0,9,9,100.0,4,4,8,1,0,0,4,5,-6,2017-02-10 00:00:00,NOP,HOME
1,"FEB 08, 2017 - MIN vs. TOR",W,37,29,8,14,57.1,0,2,0.0,13,13,100.0,6,8,14,1,1,2,1,3,4,2017-02-08 00:00:00,TOR,HOME
2,"FEB 06, 2017 - MIN vs. MIA",L,38,35,13,20,65.0,2,3,66.7,7,10,70.0,4,4,8,0,2,1,2,4,-4,2017-02-06 00:00:00,MIA,HOME
3,"FEB 04, 2017 - MIN vs. MEM",L,38,27,8,15,53.3,2,4,50.0,9,10,90.0,5,11,16,2,1,1,2,5,-11,2017-02-04 00:00:00,MEM,HOME
4,"FEB 03, 2017 - MIN @ DET",L,33,24,11,19,57.9,0,2,0.0,2,4,50.0,7,4,11,1,0,1,0,5,-9,2017-02-03 00:00:00,DET,AWAY
5,"FEB 01, 2017 - MIN @ CLE",L,39,26,11,19,57.9,2,2,100.0,2,2,100.0,3,9,12,4,1,2,1,0,-18,2017-02-01 00:00:00,CLE,AWAY
6,"JAN 30, 2017 - MIN vs. ORL",W,45,23,8,18,44.4,1,2,50.0,6,7,85.7,2,10,12,7,0,3,5,3,3,2017-01-30 00:00:00,ORL,HOME
7,"JAN 28, 2017 - MIN vs. BKN",W,36,37,15,27,55.6,2,3,66.7,5,8,62.5,4,9,13,1,1,4,2,1,17,2017-01-28 00:00:00,BKN,HOME
8,"JAN 26, 2017 - MIN vs. IND",L,38,33,13,23,56.5,4,6,66.7,3,4,75.0,2,8,10,4,2,0,2,2,-7,2017-01-26 00:00:00,IND,HOME
9,"JAN 24, 2017 - MIN @ PHX",W,39,18,7,12,58.3,0,0,0.0,4,5,80.0,0,10,10,2,2,1,3,5,2,2017-01-24 00:00:00,PHX,AWAY
10,"JAN 22, 2017 - MIN vs. DEN",W,40,32,13,19,68.4,0,0,0.0,6,8,75.0,2,10,12,7,0,4,6,4,6,2017-01-22 00:00:00,DEN,HOME
11,"JAN 19, 2017 - MIN @ LAC",W,41,37,17,24,70.8,1,2,50.0,2,2,100.0,5,7,12,5,1,0,2,3,5,2017-01-19 00:00:00,LAC,AWAY
12,"JAN 17, 2017 - MIN @ SAS",L,43,27,10,18,55.6,2,2,100.0,5,5,100.0,4,12,16,0,0,1,5,4,-5,2017-01-17 00:00:00,SAS,AWAY
13,"JAN 15, 2017 - MIN @ DAL",L,38,18,8,17,47.1,1,4,25.0,1,2,50.0,2,7,9,3,1,1,3,2,5,2017-01-15 00:00:00,DAL,AWAY
14,"JAN 13, 2017 - MIN vs. OKC",W,37,29,11,17,64.7,0,2,0.0,7,7,100.0,2,15,17,1,2,3,2,4,9,2017-01-13 00:00:00,OKC,HOME
