DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.4,8.6,51.4,100%,48.4,3.0
3 Pointers,0.7,1.5,44.7,17.8%,35.5,9.2
2 Pointers,3.7,7.0,52.8,82.2%,52.1,0.7
Less Than 6 Ft,2.4,4.7,50.4,54.7%,62.1,-11.7
Less Than 10 Ft,3.0,5.8,50.7,68.2%,57.5,-6.8
Greater Than 15 Ft,1.3,2.4,52.5,28.5%,36.9,15.6
