,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DEN @ CLE",L,34,13,6,15,40.0,0,6,0.0,1,1,100.0,3,3,6,1,0,0,3,3,-12,2017-02-11 00:00:00,CLE,AWAY
1,"FEB 10, 2017 - DEN @ NYK",W,37,19,9,14,64.3,1,2,50.0,0,0,0.0,1,3,4,3,2,2,2,2,11,2017-02-10 00:00:00,NYK,AWAY
2,"FEB 08, 2017 - DEN @ ATL",L,36,24,9,17,52.9,4,7,57.1,2,5,40.0,3,5,8,2,2,0,3,6,-11,2017-02-08 00:00:00,ATL,AWAY
3,"FEB 06, 2017 - DEN vs. DAL",W,40,14,6,11,54.5,0,2,0.0,2,2,100.0,0,10,10,4,1,1,1,3,19,2017-02-06 00:00:00,DAL,HOME
4,"FEB 04, 2017 - DEN @ SAS",L,26,10,4,11,36.4,2,6,33.3,0,0,0.0,0,2,2,1,1,0,5,3,-17,2017-02-04 00:00:00,SAS,AWAY
5,"FEB 03, 2017 - DEN vs. MIL",W,41,23,5,14,35.7,0,5,0.0,13,17,76.5,3,5,8,3,2,4,2,4,11,2017-02-03 00:00:00,MIL,HOME
6,"FEB 01, 2017 - DEN vs. MEM",L,25,4,2,6,33.3,0,1,0.0,0,1,0.0,0,3,3,4,1,1,3,2,-19,2017-02-01 00:00:00,MEM,HOME
7,"JAN 31, 2017 - DEN @ LAL",L,36,26,10,20,50.0,4,6,66.7,2,2,100.0,4,5,9,4,2,1,0,3,9,2017-01-31 00:00:00,LAL,AWAY
8,"JAN 28, 2017 - DEN @ PHX",W,23,6,2,10,20.0,0,2,0.0,2,2,100.0,1,2,3,0,1,0,1,1,-1,2017-01-28 00:00:00,PHX,AWAY
9,"JAN 26, 2017 - DEN vs. PHX",W,31,9,2,6,33.3,1,1,100.0,4,5,80.0,3,6,9,5,0,0,0,2,-1,2017-01-26 00:00:00,PHX,HOME
10,"JAN 24, 2017 - DEN vs. UTA",W,20,3,1,4,25.0,1,3,33.3,0,0,0.0,1,2,3,2,1,0,2,0,2,2017-01-24 00:00:00,UTA,HOME
11,"JAN 22, 2017 - DEN @ MIN",L,34,17,6,11,54.5,1,2,50.0,4,5,80.0,2,4,6,0,1,1,3,2,-5,2017-01-22 00:00:00,MIN,AWAY
12,"JAN 21, 2017 - DEN vs. LAC",W,23,18,8,12,66.7,2,2,100.0,0,0,0.0,2,5,7,1,1,0,2,1,21,2017-01-21 00:00:00,LAC,HOME
13,"JAN 17, 2017 - DEN @ LAL",W,26,14,5,11,45.5,0,2,0.0,4,5,80.0,2,4,6,1,0,3,2,3,-12,2017-01-17 00:00:00,LAL,AWAY
14,"JAN 16, 2017 - DEN vs. ORL",W,21,9,4,12,33.3,1,6,16.7,0,0,0.0,3,5,8,3,1,0,2,4,-10,2017-01-16 00:00:00,ORL,HOME
15,"JAN 12, 2017 - DEN vs. IND",W,32,21,8,13,61.5,2,5,40.0,3,3,100.0,0,7,7,3,2,0,1,2,22,2017-01-12 00:00:00,IND,HOME
16,"JAN 07, 2017 - DEN @ OKC",L,32,24,10,18,55.6,2,4,50.0,2,4,50.0,0,8,8,2,0,2,2,2,0,2017-01-07 00:00:00,OKC,AWAY
17,"JAN 05, 2017 - DEN vs. SAS",L,24,11,5,10,50.0,1,4,25.0,0,0,0.0,1,6,7,2,0,1,1,2,-10,2017-01-05 00:00:00,SAS,HOME
