BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,36.1,27.6,10.1,20.1,50.1,0.5,1.6,29.5,7.0,8.8,79.5,2.3,9.8,12.1,2.2,2.6,1.3,2.5,2.3,33,0,-1.2
Home,28,36.5,29.0,10.4,20.4,50.9,0.6,1.9,32.1,7.6,9.5,80.1,2.3,10.7,13.0,2.4,2.9,1.6,2.5,2.4,20,0,2.0
Road,21,35.6,25.7,9.7,19.7,49.0,0.3,1.2,24.0,6.1,7.8,78.5,2.4,8.5,10.9,2.0,2.1,0.9,2.5,2.1,13,0,-5.5
Wins,18,36.2,28.9,10.4,20.4,51.0,0.7,2.1,35.1,7.4,9.1,81.1,2.8,10.7,13.5,2.2,2.9,1.5,2.5,2.6,13,0,11.7
Losses,31,36.1,26.9,9.9,20.0,49.6,0.3,1.3,24.4,6.7,8.6,78.6,2.1,9.2,11.3,2.2,2.3,1.2,2.5,2.1,20,0,-8.7
October,3,37.6,37.7,13.3,26.7,50.0,0.3,1.3,25.0,10.7,13.0,82.1,2.3,10.0,12.3,2.7,1.7,2.3,3.0,2.3,2,0,-7.7
November,15,37.5,31.0,10.9,20.7,52.4,0.7,2.6,28.2,8.5,10.5,81.5,1.7,9.3,11.0,2.1,2.5,1.7,2.7,2.1,9,0,0.9
December,15,36.8,25.6,9.3,20.1,46.5,0.5,1.6,29.2,6.5,8.4,77.0,2.4,9.7,12.1,2.1,2.9,1.0,2.3,2.7,10,0,-1.7
January,12,32.8,24.1,9.3,18.3,50.5,0.3,0.7,37.5,5.3,6.8,78.0,3.0,10.9,13.9,2.5,2.6,0.8,1.8,2.2,9,0,1.0
February,4,37.5,25.5,10.0,18.5,54.1,0.3,0.8,33.3,5.3,6.5,80.8,2.3,8.0,10.3,1.8,2.3,1.5,4.3,2.0,3,0,-9.3
Pre All-Star,49,36.1,27.6,10.1,20.1,50.1,0.5,1.6,29.5,7.0,8.8,79.5,2.3,9.8,12.1,2.2,2.6,1.3,2.5,2.3,33,0,-1.2
Starters,49,36.1,27.6,10.1,20.1,50.1,0.5,1.6,29.5,7.0,8.8,79.5,2.3,9.8,12.1,2.2,2.6,1.3,2.5,2.3,33,0,-1.2
0 Days Rest,9,36.9,28.6,11.2,22.0,51.0,0.8,2.6,30.4,5.3,6.8,78.7,1.1,9.2,10.3,1.7,2.7,1.2,2.7,2.3,5,0,-2.4
1 Days Rest,26,36.3,28.0,10.2,19.9,51.1,0.5,1.3,37.1,7.2,9.3,77.7,2.6,10.3,13.0,2.1,2.5,1.3,2.7,2.2,18,0,-0.9
2 Days Rest,10,36.0,23.5,8.2,18.4,44.6,0.1,1.3,7.7,7.0,8.4,83.3,3.2,8.7,11.9,2.5,2.7,1.0,1.8,2.3,8,0,-1.4
3 Days Rest,1,36.7,38.0,14.0,22.0,63.6,2.0,5.0,40.0,8.0,10.0,80.0,0.0,9.0,9.0,6.0,2.0,2.0,4.0,2.0,0,0,16.0
4 Days Rest,2,27.7,22.0,8.0,15.5,51.6,0.0,0.0,0.0,6.0,8.0,75.0,1.5,8.0,9.5,1.0,2.5,0.5,2.0,2.5,1,0,-6.5
5 Days Rest,1,41.2,50.0,17.0,34.0,50.0,0.0,2.0,0.0,16.0,17.0,94.1,1.0,14.0,15.0,5.0,3.0,5.0,4.0,4.0,1,0,-3.0
