BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,27,10.7,3.3,1.1,3.6,32.3,0.3,1.3,25.0,0.6,0.9,70.8,0.1,0.9,1.0,0.9,0.7,0.3,0.0,1.1,0,0,-0.3
Home,14,8.8,2.6,1.0,3.1,32.6,0.1,0.9,8.3,0.5,0.6,87.5,0.1,0.8,0.9,0.6,0.9,0.3,0.0,0.8,0,0,-1.6
Road,13,12.8,4.0,1.3,4.1,32.1,0.6,1.8,33.3,0.8,1.2,62.5,0.1,1.1,1.2,1.1,0.5,0.2,0.1,1.5,0,0,1.1
Wins,14,9.5,3.3,1.2,3.1,38.6,0.4,1.4,30.0,0.4,0.6,75.0,0.1,0.6,0.7,0.9,0.8,0.3,0.1,1.4,0,0,1.2
Losses,13,12.1,3.2,1.1,4.0,26.9,0.2,1.2,18.8,0.8,1.2,68.8,0.1,1.2,1.3,0.8,0.7,0.2,0.0,0.9,0,0,-1.9
October,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,-4.0
November,9,10.4,3.3,1.0,2.9,34.6,0.2,1.0,22.2,1.1,1.6,71.4,0.1,0.8,0.9,1.1,0.7,0.2,0.1,1.6,0,0,0.0
December,11,12.4,4.5,1.8,4.5,40.8,0.6,1.6,38.9,0.3,0.4,75.0,0.1,1.1,1.2,0.5,0.9,0.5,0.0,1.0,0,0,0.5
January,5,11.2,1.6,0.4,4.0,10.0,0.0,1.6,0.0,0.8,1.2,66.7,0.0,1.2,1.2,1.2,0.6,0.0,0.0,1.2,0,0,-1.6
February,1,1.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0
Pre All-Star,27,10.7,3.3,1.1,3.6,32.3,0.3,1.3,25.0,0.6,0.9,70.8,0.1,0.9,1.0,0.9,0.7,0.3,0.0,1.1,0,0,-0.3
Starters,1,19.7,5.0,2.0,7.0,28.6,0.0,2.0,0.0,1.0,1.0,100,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0,0,-11.0
Bench,26,10.4,3.2,1.1,3.4,32.6,0.3,1.3,26.5,0.6,0.9,69.6,0.1,0.9,1.0,0.9,0.7,0.3,0.0,1.2,0,0,0.1
0 Days Rest,5,10.4,1.8,0.8,2.6,30.8,0.0,0.6,0.0,0.2,0.2,100,0.0,1.8,1.8,0.4,0.4,0.4,0.2,1.2,0,0,-5.4
1 Days Rest,10,16.3,5.7,2.2,5.8,37.9,0.6,2.2,27.3,0.7,1.0,70.0,0.2,1.0,1.2,1.0,1.2,0.4,0.0,1.4,0,0,0.8
2 Days Rest,1,9.3,5.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,8.0
3 Days Rest,1,19.6,7.0,1.0,6.0,16.7,1.0,2.0,50.0,4.0,6.0,66.7,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0,0,5.0
4 Days Rest,4,5.2,1.8,0.3,1.0,25.0,0.3,0.5,50.0,1.0,1.0,100,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0,0,0.8
6+ Days Rest,6,4.3,0.5,0.2,1.8,9.1,0.0,0.8,0.0,0.2,0.3,50.0,0.0,0.2,0.2,1.0,0.3,0.0,0.0,0.5,0,0,-0.8
