BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,44,18.8,5.9,2.2,4.1,52.7,0.0,0.0,0.0,1.5,2.0,77.3,2.1,3.9,6.0,2.0,1.3,1.0,0.4,2.4,2,0,7.2
Home,23,18.2,5.4,2.0,4.0,50.0,0.0,0.0,0.0,1.4,1.7,80.0,1.7,3.5,5.2,1.9,1.1,0.9,0.5,2.2,0,0,7.9
Road,21,19.4,6.5,2.4,4.3,55.6,0.0,0.0,0.0,1.7,2.3,75.0,2.6,4.4,7.0,2.1,1.4,1.0,0.3,2.5,2,0,6.4
Wins,38,18.6,6.2,2.3,4.4,52.7,0.0,0.0,0.0,1.6,2.1,76.9,2.2,4.1,6.2,2.1,1.2,1.1,0.4,2.3,2,0,9.0
Losses,6,19.6,4.0,1.3,2.5,53.3,0.0,0.0,0.0,1.3,1.7,80.0,1.8,3.0,4.8,1.7,1.7,0.3,0.2,2.5,0,0,-4.3
October,3,19.9,5.7,2.0,4.0,50.0,0.0,0.0,0.0,1.7,1.7,100,2.3,5.7,8.0,2.0,2.7,0.0,0.0,1.7,1,0,-4.0
November,15,17.2,4.3,1.7,3.4,51.0,0.0,0.0,0.0,0.9,0.9,92.9,1.8,3.8,5.6,2.4,1.1,0.9,0.5,1.9,0,0,6.2
December,12,17.6,5.0,1.8,3.7,50.0,0.0,0.0,0.0,1.3,2.0,66.7,2.5,2.9,5.4,1.8,1.4,0.8,0.4,2.4,1,0,9.6
January,14,21.2,8.4,3.0,5.4,56.0,0.0,0.0,0.0,2.4,3.2,75.6,2.1,4.5,6.6,1.7,1.1,1.4,0.4,2.9,0,0,8.6
Pre All-Star,44,18.8,5.9,2.2,4.1,52.7,0.0,0.0,0.0,1.5,2.0,77.3,2.1,3.9,6.0,2.0,1.3,1.0,0.4,2.4,2,0,7.2
Starters,44,18.8,5.9,2.2,4.1,52.7,0.0,0.0,0.0,1.5,2.0,77.3,2.1,3.9,6.0,2.0,1.3,1.0,0.4,2.4,2,0,7.2
0 Days Rest,8,20.7,5.4,1.8,3.9,45.2,0.0,0.0,0.0,1.9,2.6,71.4,2.8,3.3,6.0,2.1,1.3,1.6,0.1,2.3,0,0,6.0
1 Days Rest,24,19.6,6.5,2.5,4.5,56.5,0.0,0.0,0.0,1.4,1.9,73.9,2.0,4.3,6.3,2.3,1.3,1.1,0.6,2.3,1,0,8.5
2 Days Rest,9,14.6,5.7,1.9,3.6,53.1,0.0,0.0,0.0,1.9,1.9,100,1.7,3.1,4.8,1.6,1.0,0.1,0.1,2.4,1,0,2.4
3 Days Rest,2,20.3,3.0,1.5,4.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,2.0,0.5,0.0,2.5,0,0,10.5
6+ Days Rest,1,16.8,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,4.0,50.0,4.0,3.0,7.0,0.0,1.0,1.0,1.0,4.0,0,0,21.0
