,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - DET vs. SAS",L,35,10,4,9,44.4,0,1,0.0,2,2,100.0,0,2,2,3,0,0,2,3,1,2017-02-10 00:00:00,SAS,HOME
1,"FEB 08, 2017 - DET vs. LAL",W,34,20,9,17,52.9,0,2,0.0,2,2,100.0,1,2,3,3,1,0,1,3,12,2017-02-08 00:00:00,LAL,HOME
2,"FEB 06, 2017 - DET vs. PHI",W,23,12,5,9,55.6,1,2,50.0,1,1,100.0,3,2,5,2,0,1,0,5,13,2017-02-06 00:00:00,PHI,HOME
3,"FEB 04, 2017 - DET @ IND",L,27,14,7,11,63.6,0,2,0.0,0,0,0.0,1,6,7,1,0,0,4,1,-15,2017-02-04 00:00:00,IND,AWAY
4,"FEB 03, 2017 - DET vs. MIN",W,35,24,8,16,50.0,4,7,57.1,4,5,80.0,2,2,4,1,0,0,0,2,8,2017-02-03 00:00:00,MIN,HOME
5,"FEB 01, 2017 - DET vs. NOP",W,17,2,1,7,14.3,0,3,0.0,0,0,0.0,0,4,4,3,0,0,0,1,-16,2017-02-01 00:00:00,NOP,HOME
6,"JAN 30, 2017 - DET @ BOS",L,26,6,1,5,20.0,0,2,0.0,4,4,100.0,2,4,6,3,0,2,0,3,-11,2017-01-30 00:00:00,BOS,AWAY
7,"JAN 28, 2017 - DET @ MIA",L,24,8,4,5,80.0,0,1,0.0,0,1,0.0,1,0,1,1,0,0,0,3,0,2017-01-28 00:00:00,MIA,AWAY
8,"JAN 23, 2017 - DET vs. SAC",L,28,15,6,11,54.5,3,4,75.0,0,0,0.0,0,4,4,4,0,0,2,5,8,2017-01-23 00:00:00,SAC,HOME
9,"JAN 21, 2017 - DET vs. WAS",W,25,10,4,6,66.7,1,1,100.0,1,1,100.0,2,3,5,2,2,2,2,2,-3,2017-01-21 00:00:00,WAS,HOME
10,"JAN 08, 2017 - DET @ POR",W,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-1,2017-01-08 00:00:00,POR,AWAY
11,"JAN 05, 2017 - DET vs. CHA",W,22,8,3,6,50.0,2,3,66.7,0,0,0.0,1,5,6,1,0,0,1,4,-8,2017-01-05 00:00:00,CHA,HOME
12,"JAN 03, 2017 - DET vs. IND",L,34,14,7,11,63.6,0,3,0.0,0,0,0.0,1,6,7,2,1,0,2,3,-10,2017-01-03 00:00:00,IND,HOME
