BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,17.5,5.3,2.4,4.3,57.4,0.0,0.0,0.0,0.5,0.8,59.5,0.4,1.6,2.0,1.7,0.8,0.5,0.2,1.6,0,0,1.0
Home,25,17.4,5.8,2.8,4.7,59.0,0.0,0.0,0.0,0.3,0.7,44.4,0.5,1.5,2.0,1.6,0.6,0.3,0.2,1.6,0,0,2.2
Road,23,17.6,4.8,2.1,3.8,55.2,0.0,0.0,0.0,0.6,0.8,73.7,0.3,1.7,2.0,1.9,1.1,0.7,0.3,1.6,0,0,-0.3
Wins,40,17.5,5.3,2.5,4.4,56.3,0.0,0.0,0.0,0.4,0.7,55.2,0.4,1.5,1.9,1.6,0.7,0.5,0.2,1.6,0,0,2.7
Losses,8,17.8,5.5,2.4,3.8,63.3,0.0,0.1,0.0,0.8,1.0,75.0,0.4,1.9,2.3,2.3,1.5,0.5,0.5,1.5,0,0,-7.0
October,3,13.9,3.3,1.7,3.0,55.6,0.0,0.3,0.0,0.0,0.3,0.0,0.0,1.3,1.3,0.7,1.0,0.3,0.0,1.3,0,0,-5.0
November,15,18.0,4.7,2.1,3.8,54.4,0.0,0.0,0.0,0.6,1.1,56.3,0.7,1.5,2.2,2.0,0.7,0.4,0.1,1.6,0,0,3.1
December,15,17.1,4.9,2.3,3.9,57.6,0.0,0.0,0.0,0.4,0.6,66.7,0.1,1.8,1.9,1.7,0.8,0.5,0.3,1.6,0,0,0.5
January,13,18.4,7.0,3.3,5.6,58.9,0.0,0.0,0.0,0.4,0.7,55.6,0.5,1.5,2.0,1.8,1.2,0.5,0.2,1.7,0,0,1.3
February,2,16.7,5.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100,0.0,1.5,1.5,1.0,0.0,0.5,0.5,1.0,0,0,-3.0
Pre All-Star,48,17.5,5.3,2.4,4.3,57.4,0.0,0.0,0.0,0.5,0.8,59.5,0.4,1.6,2.0,1.7,0.8,0.5,0.2,1.6,0,0,1.0
Starters,1,23.2,6.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,0,0,-10.0
Bench,47,17.4,5.3,2.4,4.2,57.6,0.0,0.0,0.0,0.5,0.8,59.5,0.4,1.6,2.0,1.7,0.8,0.5,0.2,1.6,0,0,1.3
0 Days Rest,7,19.2,6.1,2.9,5.3,54.1,0.0,0.0,0.0,0.4,0.6,75.0,0.6,1.6,2.1,1.9,0.7,0.7,0.0,1.9,0,0,-1.1
1 Days Rest,26,17.4,5.3,2.4,4.2,56.9,0.0,0.0,0.0,0.6,1.0,60.0,0.2,1.6,1.8,1.5,0.9,0.4,0.3,1.3,0,0,2.0
2 Days Rest,11,17.6,4.5,2.2,3.8,57.1,0.0,0.0,0.0,0.1,0.5,20.0,0.9,1.5,2.4,2.5,0.8,0.5,0.3,2.1,0,0,1.3
3 Days Rest,3,14.9,5.7,2.7,4.0,66.7,0.0,0.3,0.0,0.3,0.3,100,0.0,1.7,1.7,1.0,0.7,0.7,0.0,2.0,0,0,-0.3
5 Days Rest,1,17.1,8.0,3.0,4.0,75.0,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,-7.0
