DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.3,2.5,50.0,100%,43.8,6.2
3 Pointers,0.3,0.9,33.3,37.5%,34.1,-0.8
2 Pointers,0.9,1.6,60.0,62.5%,49.2,10.8
Less Than 6 Ft,0.5,0.6,88.9,22.5%,63.5,25.4
Less Than 10 Ft,0.5,0.7,72.7,27.5%,56.3,16.4
Greater Than 15 Ft,0.6,1.4,40.9,55.0%,35.4,5.5
