,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 09, 2017 - POR vs. BOS",L,37,20,8,18,44.4,0,6,0.0,4,5,80.0,1,3,4,4,0,1,3,4,-11,2017-02-09 00:00:00,BOS,HOME
1,"FEB 07, 2017 - POR @ DAL",W,39,32,13,21,61.9,2,4,50.0,4,4,100.0,2,0,2,3,1,0,2,4,-4,2017-02-07 00:00:00,DAL,AWAY
2,"FEB 05, 2017 - POR @ OKC",L,31,19,7,15,46.7,2,6,33.3,3,3,100.0,0,8,8,1,0,0,3,2,-13,2017-02-05 00:00:00,OKC,AWAY
3,"FEB 03, 2017 - POR vs. DAL",L,35,28,11,20,55.0,2,7,28.6,4,4,100.0,2,5,7,6,0,1,2,5,2,2017-02-03 00:00:00,DAL,HOME
4,"JAN 31, 2017 - POR vs. CHA",W,26,18,7,14,50.0,2,4,50.0,2,2,100.0,0,2,2,4,3,0,1,1,18,2017-01-31 00:00:00,CHA,HOME
5,"JAN 29, 2017 - POR vs. GSW",L,38,28,10,16,62.5,5,7,71.4,3,4,75.0,1,6,7,3,1,0,4,3,12,2017-01-29 00:00:00,GSW,HOME
6,"JAN 27, 2017 - POR vs. MEM",W,31,18,7,11,63.6,0,4,0.0,4,4,100.0,2,2,4,2,0,0,5,4,-5,2017-01-27 00:00:00,MEM,HOME
7,"JAN 25, 2017 - POR vs. LAL",W,33,24,9,16,56.3,2,3,66.7,4,4,100.0,0,3,3,4,0,0,0,3,14,2017-01-25 00:00:00,LAL,HOME
8,"JAN 21, 2017 - POR @ BOS",W,46,35,11,21,52.4,3,6,50.0,10,13,76.9,0,2,2,3,3,0,0,2,3,2017-01-21 00:00:00,BOS,AWAY
9,"JAN 20, 2017 - POR @ PHI",L,35,16,5,18,27.8,2,8,25.0,4,4,100.0,0,4,4,4,2,0,4,1,13,2017-01-20 00:00:00,PHI,AWAY
10,"JAN 18, 2017 - POR @ CHA",L,32,18,7,18,38.9,2,6,33.3,2,2,100.0,0,2,2,1,4,1,4,3,-14,2017-01-18 00:00:00,CHA,AWAY
11,"JAN 16, 2017 - POR @ WAS",L,23,12,5,12,41.7,1,3,33.3,1,2,50.0,1,1,2,2,2,1,2,3,-36,2017-01-16 00:00:00,WAS,AWAY
12,"JAN 13, 2017 - POR vs. ORL",L,37,26,10,21,47.6,4,6,66.7,2,2,100.0,1,2,3,2,1,3,2,4,-4,2017-01-13 00:00:00,ORL,HOME
13,"JAN 11, 2017 - POR vs. CLE",W,32,27,11,20,55.0,5,10,50.0,0,0,0.0,0,4,4,2,1,3,1,3,19,2017-01-11 00:00:00,CLE,HOME
14,"JAN 10, 2017 - POR @ LAL",W,34,25,10,18,55.6,2,5,40.0,3,4,75.0,0,1,1,4,2,0,1,2,20,2017-01-10 00:00:00,LAL,AWAY
15,"JAN 08, 2017 - POR vs. DET",L,44,35,16,28,57.1,3,9,33.3,0,0,0.0,0,3,3,6,1,1,1,0,10,2017-01-08 00:00:00,DET,HOME
16,"JAN 05, 2017 - POR vs. LAL",W,35,27,11,21,52.4,3,11,27.3,2,2,100.0,1,3,4,7,1,0,2,4,6,2017-01-05 00:00:00,LAL,HOME
17,"JAN 04, 2017 - POR @ GSW",L,38,35,13,31,41.9,4,11,36.4,5,5,100.0,2,7,9,5,0,2,5,4,-7,2017-01-04 00:00:00,GSW,AWAY
18,"JAN 01, 2017 - POR @ MIN",W,39,43,16,25,64.0,3,6,50.0,8,9,88.9,1,4,5,3,3,1,3,3,7,2017-01-01 00:00:00,MIN,AWAY
19,"DEC 30, 2016 - POR @ SAS",L,33,29,10,19,52.6,1,4,25.0,8,8,100.0,0,2,2,1,1,0,3,3,-13,2016-12-30 00:00:00,SAS,AWAY
20,"DEC 28, 2016 - POR vs. SAC",W,35,20,6,18,33.3,2,6,33.3,6,7,85.7,0,2,2,7,1,0,2,0,11,2016-12-28 00:00:00,SAC,HOME
21,"DEC 26, 2016 - POR vs. TOR",L,34,29,12,23,52.2,3,7,42.9,2,2,100.0,2,1,3,7,1,0,4,4,-3,2016-12-26 00:00:00,TOR,HOME
22,"DEC 23, 2016 - POR vs. SAS",L,30,16,5,16,31.3,3,8,37.5,3,4,75.0,3,3,6,3,2,0,3,2,-20,2016-12-23 00:00:00,SAS,HOME
23,"DEC 21, 2016 - POR vs. DAL",L,41,13,5,16,31.3,0,4,0.0,3,3,100.0,0,2,2,2,0,2,3,4,-2,2016-12-21 00:00:00,DAL,HOME
