DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.0,1.5,66.7,100%,43.1,23.6
3 Pointers,0.0,0.5,0.0,33.3%,25.0,-25.0
2 Pointers,1.0,1.0,100,66.7%,49.6,50.4
Less Than 6 Ft,1.0,1.0,100,66.7%,61.1,39.0
Less Than 10 Ft,1.0,1.0,100,66.7%,57.8,42.3
Greater Than 15 Ft,0.0,0.5,0.0,33.3%,26.9,-26.9
