BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,29.0,10.5,4.3,8.9,47.8,1.0,3.1,33.1,0.9,1.4,67.1,1.6,3.0,4.6,1.0,1.2,1.2,0.9,2.7,2,0,-0.5
Home,23,29.3,11.4,4.7,9.2,50.7,0.9,2.9,31.3,1.2,1.7,71.1,1.5,3.3,4.8,1.0,1.2,1.2,0.9,2.8,1,0,1.5
Road,27,28.6,9.7,3.9,8.7,45.1,1.1,3.2,34.5,0.7,1.2,62.5,1.7,2.7,4.4,0.9,1.3,1.1,0.9,2.7,1,0,-2.2
Wins,21,29.2,11.8,4.6,8.9,52.2,1.1,3.0,38.7,1.4,1.9,75.0,1.6,3.4,5.0,1.0,1.3,1.0,0.9,2.4,1,0,9.4
Losses,29,28.7,9.5,4.0,9.0,44.6,0.9,3.2,29.3,0.6,1.0,56.7,1.6,2.7,4.3,0.9,1.2,1.3,0.9,3.0,1,0,-7.7
October,3,29.0,10.0,4.0,7.7,52.2,1.0,2.3,42.9,1.0,1.3,75.0,1.7,2.3,4.0,1.0,1.0,0.7,0.0,3.7,0,0,1.0
November,17,31.3,13.5,5.5,10.8,50.8,1.6,4.1,38.6,0.9,1.2,76.2,1.8,3.7,5.5,0.8,1.2,0.9,0.8,2.5,1,0,-0.8
December,14,30.9,11.0,4.5,9.4,47.7,0.9,3.1,29.5,1.1,1.7,62.5,1.7,3.0,4.7,0.9,1.6,1.8,0.9,3.7,1,0,-2.7
January,12,25.7,7.6,3.1,6.9,44.6,0.6,2.3,25.9,0.8,1.3,66.7,1.2,2.4,3.6,1.6,1.0,0.8,1.2,2.0,0,0,2.3
February,4,21.9,5.0,2.0,6.3,32.0,0.3,1.5,16.7,0.8,1.5,50.0,1.8,2.3,4.0,0.5,0.8,1.3,1.0,1.5,0,0,-1.0
Pre All-Star,50,29.0,10.5,4.3,8.9,47.8,1.0,3.1,33.1,0.9,1.4,67.1,1.6,3.0,4.6,1.0,1.2,1.2,0.9,2.7,2,0,-0.5
Starters,43,30.3,11.3,4.6,9.3,49.0,1.2,3.3,35.0,1.0,1.4,69.4,1.6,3.3,4.8,1.0,1.3,1.2,0.9,3.0,2,0,-0.8
Bench,7,20.8,5.6,2.4,6.6,37.0,0.1,1.6,9.1,0.6,1.1,50.0,2.0,1.3,3.3,1.0,0.6,0.7,0.6,0.9,0,0,1.6
0 Days Rest,9,28.2,9.7,3.7,8.3,44.0,1.1,3.6,31.3,1.2,1.2,100,1.3,3.7,5.0,1.4,1.1,1.2,0.9,2.7,0,0,-3.4
1 Days Rest,29,30.4,11.6,4.8,9.5,50.2,1.1,3.1,36.7,0.9,1.5,61.4,1.8,3.1,5.0,1.0,1.3,1.2,0.9,2.8,1,0,2.9
2 Days Rest,9,28.0,10.1,4.1,8.9,46.3,0.9,2.9,30.8,1.0,1.7,60.0,1.7,2.6,4.2,0.4,1.1,0.9,1.0,2.7,1,0,-2.7
3 Days Rest,1,22.4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0,0,-13.0
4 Days Rest,1,18.6,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,0,-31.0
6+ Days Rest,1,21.0,10.0,5.0,9.0,55.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,0,0,-9.0
