,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - HOU vs. PHX",W,12,2,1,3,33.3,0,0,0.0,0,0,0.0,1,6,7,1,0,1,1,4,-6,2017-02-11 00:00:00,PHX,HOME
1,"FEB 07, 2017 - HOU vs. ORL",W,18,13,6,8,75.0,0,0,0.0,1,1,100.0,0,3,3,0,1,0,1,2,15,2017-02-07 00:00:00,ORL,HOME
2,"FEB 02, 2017 - HOU vs. ATL",L,17,4,2,4,50.0,0,0,0.0,0,0,0.0,0,3,3,1,1,2,0,4,-10,2017-02-02 00:00:00,ATL,HOME
3,"JAN 31, 2017 - HOU vs. SAC",W,13,11,5,7,71.4,0,0,0.0,1,1,100.0,0,1,1,1,0,2,1,3,12,2017-01-31 00:00:00,SAC,HOME
4,"JAN 27, 2017 - HOU @ PHI",W,27,21,10,13,76.9,0,0,0.0,1,1,100.0,2,4,6,2,0,1,3,5,9,2017-01-27 00:00:00,PHI,AWAY
5,"JAN 23, 2017 - HOU @ MIL",L,22,17,6,9,66.7,0,0,0.0,5,8,62.5,3,5,8,1,2,2,2,1,5,2017-01-23 00:00:00,MIL,AWAY
6,"JAN 21, 2017 - HOU @ MEM",W,16,12,4,5,80.0,0,0,0.0,4,6,66.7,0,3,3,0,3,1,1,5,26,2017-01-21 00:00:00,MEM,AWAY
7,"JAN 18, 2017 - HOU vs. MIL",W,10,5,2,3,66.7,0,0,0.0,1,2,50.0,0,0,0,2,2,0,0,1,2,2017-01-18 00:00:00,MIL,HOME
8,"JAN 17, 2017 - HOU @ MIA",L,24,4,1,1,100.0,0,0,0.0,2,4,50.0,1,6,7,2,1,1,2,2,4,2017-01-17 00:00:00,MIA,AWAY
9,"JAN 15, 2017 - HOU @ BKN",W,14,9,4,6,66.7,0,0,0.0,1,4,25.0,2,1,3,1,1,1,1,3,-4,2017-01-15 00:00:00,BKN,AWAY
10,"JAN 13, 2017 - HOU vs. MEM",L,23,12,4,6,66.7,0,0,0.0,4,4,100.0,2,1,3,2,2,1,0,3,-3,2017-01-13 00:00:00,MEM,HOME
11,"JAN 11, 2017 - HOU @ MIN",L,15,9,4,6,66.7,1,1,100.0,0,0,0.0,0,2,2,0,0,0,0,3,-3,2017-01-11 00:00:00,MIN,AWAY
12,"JAN 10, 2017 - HOU vs. CHA",W,19,10,3,6,50.0,0,0,0.0,4,6,66.7,1,4,5,1,1,2,2,3,14,2017-01-10 00:00:00,CHA,HOME
13,"JAN 08, 2017 - HOU @ TOR",W,13,8,4,5,80.0,0,0,0.0,0,1,0.0,0,2,2,1,0,0,1,4,-6,2017-01-08 00:00:00,TOR,AWAY
14,"JAN 06, 2017 - HOU @ ORL",W,25,4,2,5,40.0,0,0,0.0,0,0,0.0,0,4,4,2,3,0,2,1,16,2017-01-06 00:00:00,ORL,AWAY
15,"JAN 05, 2017 - HOU vs. OKC",W,17,18,6,6,100.0,0,0,0.0,6,10,60.0,0,3,3,1,1,0,0,4,12,2017-01-05 00:00:00,OKC,HOME
16,"JAN 02, 2017 - HOU vs. WAS",W,14,9,4,6,66.7,0,0,0.0,1,4,25.0,1,2,3,1,1,1,0,0,7,2017-01-02 00:00:00,WAS,HOME
17,"DEC 31, 2016 - HOU vs. NYK",W,12,2,1,2,50.0,0,0,0.0,0,2,0.0,1,1,2,0,0,0,0,1,1,2016-12-31 00:00:00,NYK,HOME
18,"DEC 30, 2016 - HOU vs. LAC",W,16,5,0,1,0.0,0,1,0.0,5,8,62.5,2,3,5,1,0,0,4,1,-13,2016-12-30 00:00:00,LAC,HOME
19,"DEC 27, 2016 - HOU @ DAL",W,19,12,5,8,62.5,0,0,0.0,2,5,40.0,1,6,7,0,1,1,1,3,30,2016-12-27 00:00:00,DAL,AWAY
20,"DEC 26, 2016 - HOU vs. PHX",W,14,5,2,3,66.7,0,0,0.0,1,2,50.0,1,2,3,1,0,1,0,1,11,2016-12-26 00:00:00,PHX,HOME
21,"DEC 23, 2016 - HOU @ MEM",L,18,4,1,3,33.3,0,0,0.0,2,2,100.0,2,3,5,1,0,0,1,2,-19,2016-12-23 00:00:00,MEM,AWAY
22,"DEC 21, 2016 - HOU @ PHX",W,18,12,5,6,83.3,0,0,0.0,2,2,100.0,1,1,2,0,0,2,1,3,5,2016-12-21 00:00:00,PHX,AWAY
23,"DEC 20, 2016 - HOU vs. SAS",L,18,10,4,6,66.7,0,0,0.0,2,2,100.0,5,2,7,2,1,0,1,1,9,2016-12-20 00:00:00,SAS,HOME
24,"DEC 17, 2016 - HOU @ MIN",W,13,2,1,4,25.0,0,0,0.0,0,1,0.0,0,2,2,0,3,0,1,1,-3,2016-12-17 00:00:00,MIN,AWAY
25,"DEC 16, 2016 - HOU vs. NOP",W,10,2,1,3,33.3,0,0,0.0,0,0,0.0,2,1,3,1,1,0,1,0,12,2016-12-16 00:00:00,NOP,HOME
26,"DEC 14, 2016 - HOU vs. SAC",W,14,5,2,4,50.0,0,0,0.0,1,3,33.3,0,2,2,0,1,0,2,1,9,2016-12-14 00:00:00,SAC,HOME
27,"DEC 12, 2016 - HOU vs. BKN",W,25,12,4,8,50.0,0,0,0.0,4,6,66.7,3,3,6,0,2,0,2,4,0,2016-12-12 00:00:00,BKN,HOME
28,"DEC 09, 2016 - HOU @ OKC",W,15,11,5,7,71.4,0,0,0.0,1,2,50.0,0,3,3,0,0,1,2,5,13,2016-12-09 00:00:00,OKC,AWAY
29,"DEC 07, 2016 - HOU vs. LAL",W,19,9,3,4,75.0,0,0,0.0,3,6,50.0,3,5,8,2,1,0,0,3,26,2016-12-07 00:00:00,LAL,HOME
30,"DEC 05, 2016 - HOU vs. BOS",W,8,1,0,2,0.0,0,1,0.0,1,2,50.0,0,1,1,0,1,0,0,0,-2,2016-12-05 00:00:00,BOS,HOME
31,"NOV 29, 2016 - HOU @ UTA",L,16,4,2,8,25.0,0,0,0.0,0,1,0.0,2,2,4,0,0,1,0,1,-4,2016-11-29 00:00:00,UTA,AWAY
32,"NOV 27, 2016 - HOU @ POR",W,15,8,4,7,57.1,0,0,0.0,0,0,0.0,0,3,3,1,0,2,1,4,5,2016-11-27 00:00:00,POR,AWAY
33,"NOV 25, 2016 - HOU @ SAC",W,15,10,4,5,80.0,0,0,0.0,2,2,100.0,0,0,0,0,0,0,0,4,5,2016-11-25 00:00:00,SAC,AWAY
34,"NOV 23, 2016 - HOU vs. TOR",L,6,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-4,2016-11-23 00:00:00,TOR,HOME
35,"NOV 21, 2016 - HOU @ DET",W,13,4,2,4,50.0,0,0,0.0,0,0,0.0,2,5,7,1,1,1,3,5,8,2016-11-21 00:00:00,DET,AWAY
36,"NOV 19, 2016 - HOU vs. UTA",W,17,16,6,9,66.7,1,1,100.0,3,3,100.0,1,5,6,0,1,0,1,2,3,2016-11-19 00:00:00,UTA,HOME
37,"NOV 16, 2016 - HOU @ OKC",L,20,11,5,8,62.5,0,0,0.0,1,2,50.0,2,3,5,1,1,0,5,3,-4,2016-11-16 00:00:00,OKC,AWAY
38,"NOV 14, 2016 - HOU vs. PHI",W,16,13,6,8,75.0,0,1,0.0,1,4,25.0,3,1,4,0,0,1,3,2,5,2016-11-14 00:00:00,PHI,HOME
39,"NOV 12, 2016 - HOU vs. SAS",L,23,4,1,5,20.0,0,0,0.0,2,2,100.0,1,2,3,0,0,1,0,1,-9,2016-11-12 00:00:00,SAS,HOME
40,"NOV 09, 2016 - HOU @ SAS",W,21,4,2,3,66.7,0,0,0.0,0,0,0.0,0,2,2,1,0,1,2,4,11,2016-11-09 00:00:00,SAS,AWAY
41,"NOV 07, 2016 - HOU @ WAS",W,21,4,2,3,66.7,0,0,0.0,0,0,0.0,0,5,5,1,0,1,1,3,6,2016-11-07 00:00:00,WAS,AWAY
42,"NOV 05, 2016 - HOU @ ATL",L,12,2,1,5,20.0,0,0,0.0,0,0,0.0,4,1,5,0,0,1,1,3,-8,2016-11-05 00:00:00,ATL,AWAY
43,"NOV 01, 2016 - HOU @ CLE",L,25,13,4,4,100.0,1,1,100.0,4,6,66.7,3,2,5,4,0,1,2,3,7,2016-11-01 00:00:00,CLE,AWAY
44,"OCT 30, 2016 - HOU vs. DAL",W,22,11,5,6,83.3,0,0,0.0,1,1,100.0,0,2,2,1,0,0,1,3,10,2016-10-30 00:00:00,DAL,HOME
45,"OCT 28, 2016 - HOU @ DAL",W,19,8,0,2,0.0,0,0,0.0,8,12,66.7,0,3,3,2,1,0,2,1,3,2016-10-28 00:00:00,DAL,AWAY
46,"OCT 26, 2016 - HOU @ LAL",L,22,7,3,5,60.0,0,0,0.0,1,4,25.0,2,1,3,3,2,0,1,3,-14,2016-10-26 00:00:00,LAL,AWAY
