DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.4,1.9,23.5,100%,39.3,-15.8
3 Pointers,0.0,0.7,0.0,35.3%,29.9,-29.9
2 Pointers,0.4,1.2,36.4,64.7%,44.0,-7.7
Less Than 6 Ft,0.1,0.3,33.3,17.6%,57.4,-24.1
Less Than 10 Ft,0.2,0.4,50.0,23.5%,50.8,-0.8
Greater Than 15 Ft,0.1,1.0,11.1,52.9%,33.5,-22.3
