BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,38,10.3,3.6,1.3,3.9,34.7,0.6,1.8,30.4,0.3,0.4,76.5,0.3,1.4,1.6,0.7,0.9,0.3,0.2,0.9,0,0,-2.6
Home,17,10.8,3.8,1.5,3.8,38.5,0.5,1.8,25.8,0.4,0.6,60.0,0.3,1.5,1.8,0.6,0.9,0.4,0.1,0.9,0,0,0.8
Road,21,9.9,3.4,1.2,3.9,31.7,0.6,1.8,34.2,0.3,0.3,100,0.2,1.3,1.5,0.8,0.9,0.2,0.2,1.0,0,0,-5.4
Wins,11,7.6,1.5,0.6,2.3,28.0,0.2,1.0,18.2,0.1,0.2,50.0,0.2,0.8,1.0,0.3,0.4,0.2,0.1,0.5,0,0,-1.7
Losses,27,11.4,4.4,1.6,4.5,36.1,0.7,2.1,32.8,0.4,0.6,80.0,0.3,1.6,1.9,0.9,1.1,0.3,0.2,1.1,0,0,-3.0
October,3,16.3,6.3,2.3,8.0,29.2,1.0,3.3,30.0,0.7,1.0,66.7,0.7,2.3,3.0,1.0,1.3,0.7,0.3,0.7,0,0,-6.3
November,9,11.7,3.8,1.6,4.9,31.8,0.2,2.1,10.5,0.4,0.7,66.7,0.1,1.2,1.3,0.7,1.0,0.2,0.1,0.8,0,0,-2.9
December,10,5.1,2.2,0.9,1.8,50.0,0.3,0.7,42.9,0.1,0.1,100,0.0,0.6,0.6,0.2,0.5,0.2,0.1,0.5,0,0,-2.4
January,13,10.9,3.6,1.2,3.7,33.3,0.8,2.2,39.3,0.3,0.4,80.0,0.5,1.5,1.9,0.9,0.8,0.3,0.2,1.2,0,0,-1.7
February,3,14.9,4.7,1.7,4.3,38.5,0.7,1.7,40.0,0.7,0.7,100,0.3,3.0,3.3,1.0,1.7,0.3,0.0,2.0,0,0,-2.7
Pre All-Star,38,10.3,3.6,1.3,3.9,34.7,0.6,1.8,30.4,0.3,0.4,76.5,0.3,1.4,1.6,0.7,0.9,0.3,0.2,0.9,0,0,-2.6
Starters,1,18.2,3.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,0,0,0.0
Bench,37,10.1,3.6,1.4,3.9,35.0,0.5,1.8,29.9,0.4,0.5,76.5,0.2,1.3,1.6,0.6,0.8,0.3,0.2,0.9,0,0,-2.7
0 Days Rest,5,4.9,1.6,0.6,1.2,50.0,0.4,0.8,50.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.4,0.2,0.8,0,0,-6.0
1 Days Rest,16,15.0,5.6,2.2,5.9,37.2,1.0,3.1,32.7,0.3,0.4,66.7,0.3,2.2,2.5,0.9,1.1,0.4,0.2,1.3,0,0,-0.1
2 Days Rest,7,10.1,2.3,1.0,3.6,28.0,0.3,1.6,18.2,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,0.1,0.1,1.0,0,0,-8.0
3 Days Rest,4,2.0,1.8,0.3,0.8,33.3,0.3,0.3,100,1.0,1.0,100,0.5,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0,0,1.0
4 Days Rest,3,5.6,2.3,1.0,3.3,30.0,0.0,0.7,0.0,0.3,0.3,100,0.3,0.3,0.7,0.3,1.0,0.3,0.0,0.3,0,0,-2.3
5 Days Rest,1,14.2,3.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0,0,-7.0
6+ Days Rest,2,8.1,2.5,0.5,2.0,25.0,0.0,1.0,0.0,1.5,2.0,75.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.0,0,0,-1.0
