BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,19,7.4,2.4,0.9,2.0,47.4,0.1,0.3,20.0,0.5,0.5,90.0,0.4,0.9,1.4,0.1,0.3,0.4,0.1,0.8,0,0,0.2
Home,10,7.9,1.8,0.8,1.8,44.4,0.0,0.3,0.0,0.2,0.2,100,0.3,0.9,1.2,0.1,0.3,0.4,0.2,0.5,0,0,0.0
Road,9,6.9,3.1,1.1,2.2,50.0,0.1,0.2,50.0,0.8,0.9,87.5,0.6,1.0,1.6,0.0,0.2,0.4,0.0,1.2,0,0,0.3
Wins,6,7.2,2.0,0.8,1.8,45.5,0.0,0.3,0.0,0.3,0.3,100,0.3,1.0,1.3,0.0,0.3,0.2,0.2,1.3,0,0,-3.0
Losses,13,7.5,2.6,1.0,2.1,48.1,0.1,0.2,33.3,0.5,0.6,87.5,0.5,0.9,1.4,0.1,0.2,0.5,0.1,0.6,0,0,1.6
November,10,8.1,2.3,0.9,1.9,47.4,0.0,0.2,0.0,0.5,0.6,83.3,0.3,1.1,1.4,0.0,0.2,0.3,0.2,1.1,0,0,-1.8
December,4,6.8,3.0,1.0,2.3,44.4,0.0,0.0,0.0,1.0,1.0,100,0.8,0.8,1.5,0.3,0.3,0.5,0.0,0.8,0,0,3.3
January,4,7.9,2.8,1.3,2.5,50.0,0.3,0.8,33.3,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.8,0.0,0.5,0,0,2.0
February,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Pre All-Star,19,7.4,2.4,0.9,2.0,47.4,0.1,0.3,20.0,0.5,0.5,90.0,0.4,0.9,1.4,0.1,0.3,0.4,0.1,0.8,0,0,0.2
Bench,19,7.4,2.4,0.9,2.0,47.4,0.1,0.3,20.0,0.5,0.5,90.0,0.4,0.9,1.4,0.1,0.3,0.4,0.1,0.8,0,0,0.2
0 Days Rest,2,15.8,4.0,1.5,2.0,75.0,0.0,0.0,0.0,1.0,1.0,100,0.0,1.5,1.5,0.0,0.0,0.5,0.5,1.0,0,0,1.0
1 Days Rest,6,6.3,1.3,0.5,1.0,50.0,0.0,0.3,0.0,0.3,0.3,100,0.5,0.8,1.3,0.0,0.2,0.2,0.0,1.2,0,0,-0.2
2 Days Rest,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3 Days Rest,2,9.2,3.5,1.5,3.5,42.9,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,0.0,0.5,0.0,0.0,0,0,-1.0
4 Days Rest,4,7.7,2.5,1.0,2.5,40.0,0.0,0.3,0.0,0.5,0.5,100,0.3,1.3,1.5,0.0,0.8,0.8,0.3,0.8,0,0,-1.5
5 Days Rest,1,0.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6+ Days Rest,3,7.0,4.3,1.7,3.0,55.6,0.0,0.0,0.0,1.0,1.3,75.0,0.7,1.0,1.7,0.0,0.3,0.7,0.0,1.3,0,0,3.3
