BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,29.4,20.3,7.2,15.5,46.6,1.7,5.1,33.6,4.2,5.0,84.0,1.6,3.6,5.2,2.5,2.4,0.5,1.7,2.6,2,0,-3.4
Home,27,30.4,21.1,7.6,16.0,47.6,1.8,5.3,33.3,4.1,5.0,83.6,1.8,3.6,5.4,2.2,2.6,0.6,1.3,2.5,1,0,-1.7
Road,21,28.2,19.3,6.8,15.0,45.2,1.6,4.8,34.0,4.2,5.0,84.6,1.3,3.7,5.0,3.0,2.2,0.5,2.2,2.8,1,0,-5.6
Wins,9,30.7,23.4,8.6,16.7,51.3,1.9,5.8,32.7,4.4,5.3,83.3,2.0,4.7,6.7,2.6,2.7,0.7,2.1,2.0,1,0,10.9
Losses,39,29.1,19.6,6.9,15.3,45.4,1.7,4.9,33.9,4.1,4.9,84.2,1.5,3.4,4.9,2.5,2.4,0.5,1.6,2.7,1,0,-6.7
October,3,23.0,15.0,5.3,12.0,44.4,0.3,2.3,14.3,4.0,4.3,92.3,2.3,1.7,4.0,0.3,2.7,0.3,0.3,1.3,0,0,-7.3
November,12,29.1,21.7,7.8,16.2,48.5,2.6,6.5,39.7,3.4,4.2,82.0,1.5,4.2,5.7,2.2,2.1,0.8,1.8,2.1,2,0,-0.4
December,14,30.2,20.7,6.9,14.7,46.6,1.8,4.9,36.8,5.2,6.1,85.9,1.9,3.4,5.3,3.8,2.6,0.4,2.1,2.8,0,0,-3.5
January,14,29.8,20.6,7.6,16.4,46.3,1.6,5.4,30.3,3.8,4.6,82.8,1.1,3.6,4.7,2.3,2.4,0.6,1.4,2.9,0,0,-5.4
February,5,30.4,18.6,7.0,16.0,43.8,0.4,3.0,13.3,4.2,5.2,80.8,1.6,4.4,6.0,2.0,2.6,0.4,2.0,3.4,0,0,-2.6
Pre All-Star,48,29.4,20.3,7.2,15.5,46.6,1.7,5.1,33.6,4.2,5.0,84.0,1.6,3.6,5.2,2.5,2.4,0.5,1.7,2.6,2,0,-3.4
Starters,48,29.4,20.3,7.2,15.5,46.6,1.7,5.1,33.6,4.2,5.0,84.0,1.6,3.6,5.2,2.5,2.4,0.5,1.7,2.6,2,0,-3.4
0 Days Rest,6,28.4,19.7,7.3,14.7,50.0,1.2,4.0,29.2,3.8,4.7,82.1,0.5,3.2,3.7,2.7,2.3,0.2,1.7,3.0,0,0,-5.0
1 Days Rest,27,30.5,21.1,7.5,16.2,46.1,1.9,5.3,34.7,4.3,5.4,80.7,1.8,3.5,5.3,2.8,2.6,0.7,1.5,2.7,1,0,-1.1
2 Days Rest,11,27.7,18.0,6.4,14.3,44.6,1.5,5.0,30.9,3.7,4.2,89.1,1.5,4.0,5.5,2.3,1.5,0.6,2.2,2.3,1,0,-6.8
3 Days Rest,3,29.9,27.3,10.0,18.3,54.5,2.3,6.3,36.8,5.0,5.0,100,1.7,5.0,6.7,1.7,4.7,0.0,2.3,2.3,0,0,-6.3
5 Days Rest,1,21.2,7.0,1.0,7.0,14.3,1.0,2.0,50.0,4.0,4.0,100,2.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,0,0,-10.0
