,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - IND vs. MIL",L,32,18,7,10,70.0,1,3,33.3,3,4,75.0,0,4,4,1,0,2,5,4,-11,2017-02-11 00:00:00,MIL,HOME
1,"FEB 10, 2017 - IND @ WAS",L,28,8,4,9,44.4,0,3,0.0,0,0,0.0,0,1,1,8,0,0,0,4,10,2017-02-10 00:00:00,WAS,AWAY
2,"FEB 08, 2017 - IND vs. CLE",L,24,13,5,7,71.4,1,2,50.0,2,2,100.0,0,2,2,3,1,0,0,2,11,2017-02-08 00:00:00,CLE,HOME
3,"FEB 06, 2017 - IND vs. OKC",W,22,2,1,3,33.3,0,0,0.0,0,2,0.0,0,2,2,4,1,0,0,2,-3,2017-02-06 00:00:00,OKC,HOME
4,"FEB 04, 2017 - IND vs. DET",W,24,3,1,6,16.7,0,2,0.0,1,2,50.0,0,5,5,2,1,0,1,3,7,2017-02-04 00:00:00,DET,HOME
5,"FEB 03, 2017 - IND @ BKN",W,25,9,3,8,37.5,0,0,0.0,3,5,60.0,0,6,6,2,2,0,2,1,-5,2017-02-03 00:00:00,BKN,AWAY
6,"FEB 01, 2017 - IND @ ORL",W,21,0,0,3,0.0,0,0,0.0,0,0,0.0,0,2,2,4,0,0,1,2,7,2017-02-01 00:00:00,ORL,AWAY
7,"JAN 29, 2017 - IND vs. HOU",W,16,0,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,5,0,0,1,2,0,2017-01-29 00:00:00,HOU,HOME
8,"JAN 27, 2017 - IND vs. SAC",W,16,8,3,3,100.0,1,1,100.0,1,1,100.0,0,0,0,1,0,1,1,1,-15,2017-01-27 00:00:00,SAC,HOME
9,"JAN 26, 2017 - IND @ MIN",W,14,0,0,6,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,2,-1,2017-01-26 00:00:00,MIN,AWAY
10,"JAN 23, 2017 - IND vs. NYK",L,24,6,1,6,16.7,0,1,0.0,4,4,100.0,0,3,3,3,0,0,2,0,6,2017-01-23 00:00:00,NYK,HOME
11,"JAN 21, 2017 - IND @ UTA",L,33,15,6,10,60.0,2,2,100.0,1,2,50.0,1,3,4,1,2,0,3,3,-2,2017-01-21 00:00:00,UTA,AWAY
12,"JAN 20, 2017 - IND @ LAL",L,24,1,0,1,0.0,0,0,0.0,1,2,50.0,1,1,2,4,1,1,0,2,-10,2017-01-20 00:00:00,LAL,AWAY
13,"JAN 18, 2017 - IND @ SAC",W,29,2,1,6,16.7,0,1,0.0,0,1,0.0,2,2,4,3,2,0,3,2,17,2017-01-18 00:00:00,SAC,AWAY
14,"JAN 16, 2017 - IND vs. NOP",W,19,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,4,1,1,1,2,-11,2017-01-16 00:00:00,NOP,HOME
15,"JAN 12, 2017 - IND @ DEN",L,27,12,4,9,44.4,0,3,0.0,4,4,100.0,1,1,2,1,2,0,2,0,-6,2017-01-12 00:00:00,DEN,AWAY
16,"JAN 07, 2017 - IND vs. NYK",W,21,9,2,5,40.0,1,2,50.0,4,4,100.0,0,2,2,2,0,0,2,0,2,2017-01-07 00:00:00,NYK,HOME
17,"JAN 05, 2017 - IND vs. BKN",W,21,2,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,2,-18,2017-01-05 00:00:00,BKN,HOME
18,"JAN 03, 2017 - IND @ DET",W,20,16,6,6,100.0,0,0,0.0,4,5,80.0,0,1,1,3,0,0,1,1,15,2017-01-03 00:00:00,DET,AWAY
19,"JAN 01, 2017 - IND vs. ORL",W,16,4,2,3,66.7,0,0,0.0,0,0,0.0,0,4,4,4,1,1,0,0,4,2017-01-01 00:00:00,ORL,HOME
20,"DEC 30, 2016 - IND vs. CHI",W,13,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,1,2,0,0,1,-11,2016-12-30 00:00:00,CHI,HOME
21,"DEC 28, 2016 - IND @ WAS",L,18,4,1,5,20.0,0,2,0.0,2,2,100.0,0,1,1,1,0,0,1,4,-5,2016-12-28 00:00:00,WAS,AWAY
22,"DEC 10, 2016 - IND vs. POR",W,19,10,2,3,66.7,0,1,0.0,6,7,85.7,0,0,0,5,0,0,0,1,-3,2016-12-10 00:00:00,POR,HOME
23,"DEC 09, 2016 - IND @ DAL",L,22,0,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,2,0,0,1,3,-14,2016-12-09 00:00:00,DAL,AWAY
