,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DEN @ CLE",L,12,0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,4,1,0,2,2,-6,2017-02-11 00:00:00,CLE,AWAY
1,"FEB 06, 2017 - DEN vs. DAL",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2017-02-06 00:00:00,DAL,HOME
2,"FEB 04, 2017 - DEN @ SAS",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,0,-2,2017-02-04 00:00:00,SAS,AWAY
3,"FEB 01, 2017 - DEN vs. MEM",L,8,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,2017-02-01 00:00:00,MEM,HOME
4,"JAN 21, 2017 - DEN vs. LAC",W,5,2,0,0,0.0,0,0,0.0,2,2,100.0,0,2,2,1,0,0,0,0,-6,2017-01-21 00:00:00,LAC,HOME
5,"JAN 19, 2017 - DEN @ SAS",L,11,3,1,4,25.0,1,2,50.0,0,0,0.0,1,2,3,1,0,0,1,1,4,2017-01-19 00:00:00,SAS,AWAY
6,"JAN 12, 2017 - DEN vs. IND",W,3,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-2,2017-01-12 00:00:00,IND,HOME
7,"JAN 05, 2017 - DEN vs. SAS",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,-6,2017-01-05 00:00:00,SAS,HOME
8,"DEC 02, 2016 - DEN vs. HOU",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,2,2016-12-02 00:00:00,HOU,HOME
9,"NOV 10, 2016 - DEN vs. GSW",L,9,9,3,4,75.0,3,4,75.0,0,0,0.0,0,1,1,1,0,0,0,1,-2,2016-11-10 00:00:00,GSW,HOME
10,"NOV 08, 2016 - DEN @ MEM",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,2016-11-08 00:00:00,MEM,AWAY
11,"NOV 05, 2016 - DEN @ DET",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,5,2016-11-05 00:00:00,DET,AWAY
