DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,6.4,15.7,41.0,100%,48.1,-7.2
3 Pointers,0.4,1.5,25.9,9.7%,36.4,-10.5
2 Pointers,6.0,14.2,42.6,90.3%,51.2,-8.6
Less Than 6 Ft,3.8,8.0,47.2,50.7%,61.0,-13.9
Less Than 10 Ft,4.6,10.3,44.3,65.9%,56.2,-11.9
Greater Than 15 Ft,1.3,3.9,33.0,25.1%,38.6,-5.6
