BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,39,26.4,11.7,4.8,9.4,51.0,0.5,1.1,46.5,1.7,2.6,64.4,1.5,6.4,7.9,2.7,1.3,0.4,1.2,1.7,6,0,3.7
Home,20,25.1,11.1,4.6,9.2,49.7,0.5,1.1,42.9,1.6,2.6,59.6,1.8,6.2,7.9,3.0,1.1,0.5,1.1,1.4,3,0,4.7
Road,19,27.7,12.4,5.0,9.6,52.2,0.6,1.2,50.0,1.8,2.6,69.4,1.3,6.7,7.9,2.4,1.4,0.3,1.2,2.0,3,0,2.6
Wins,30,26.4,12.3,5.1,9.9,51.7,0.5,1.1,50.0,1.5,2.4,61.6,1.4,6.4,7.8,2.9,1.2,0.5,1.2,1.8,5,0,5.4
Losses,9,26.4,9.8,3.6,7.4,47.8,0.4,1.2,36.4,2.2,3.1,71.4,1.8,6.4,8.2,2.2,1.3,0.2,0.9,1.4,1,0,-2.2
October,4,22.9,9.5,4.0,8.8,45.7,0.8,1.0,75.0,0.8,1.0,75.0,1.0,6.3,7.3,2.5,1.3,0.3,0.8,1.8,1,0,-3.0
November,14,26.4,11.1,4.7,9.6,49.3,0.3,1.1,26.7,1.4,2.2,64.5,1.2,5.8,7.0,2.7,1.1,0.5,1.3,1.6,0,0,2.5
December,13,27.5,14.2,5.7,10.8,52.5,0.8,1.5,52.6,2.0,3.1,65.0,2.2,7.0,9.2,2.5,1.4,0.5,1.1,1.5,5,0,3.5
January,8,26.3,9.9,3.8,6.9,54.5,0.4,0.6,60.0,2.0,3.3,61.5,1.1,6.6,7.8,3.1,1.3,0.3,1.3,2.0,0,0,9.4
Pre All-Star,39,26.4,11.7,4.8,9.4,51.0,0.5,1.1,46.5,1.7,2.6,64.4,1.5,6.4,7.9,2.7,1.3,0.4,1.2,1.7,6,0,3.7
Starters,39,26.4,11.7,4.8,9.4,51.0,0.5,1.1,46.5,1.7,2.6,64.4,1.5,6.4,7.9,2.7,1.3,0.4,1.2,1.7,6,0,3.7
0 Days Rest,6,27.2,13.8,5.5,10.3,53.2,0.7,1.7,40.0,2.2,3.3,65.0,1.7,6.3,8.0,2.7,1.3,0.2,1.0,2.0,1,0,-0.5
1 Days Rest,20,27.2,12.3,5.0,9.7,51.0,0.5,1.1,47.6,1.9,2.6,71.2,1.3,6.3,7.6,3.1,1.3,0.5,1.5,2.2,2,0,6.9
2 Days Rest,10,25.6,10.8,4.5,9.1,49.5,0.5,1.0,50.0,1.3,2.7,48.1,2.2,6.4,8.6,2.1,1.3,0.3,0.9,0.7,2,0,2.4
3 Days Rest,3,22.0,7.0,3.0,6.0,50.0,0.3,0.7,50.0,0.7,0.7,100,0.7,7.3,8.0,2.7,0.7,1.0,0.3,1.3,1,0,-5.3
