BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,23.2,9.4,3.2,8.2,38.7,0.9,2.9,29.5,2.2,2.5,85.7,0.6,2.5,3.1,1.2,1.2,0.5,0.2,1.4,1,0,-3.8
Home,25,22.7,8.3,2.8,8.1,34.2,0.8,2.9,29.2,2.0,2.3,86.0,0.6,2.2,2.8,1.0,1.1,0.4,0.2,1.4,0,0,-4.5
Road,28,23.7,10.4,3.6,8.4,42.6,0.9,3.0,29.8,2.3,2.7,85.5,0.6,2.8,3.4,1.3,1.3,0.6,0.2,1.3,1,0,-3.2
Wins,20,23.9,10.6,3.8,9.1,41.8,0.9,2.8,32.1,2.1,2.4,87.2,0.6,2.5,3.1,1.4,1.1,0.4,0.3,1.6,0,0,5.2
Losses,33,22.8,8.7,2.8,7.7,36.5,0.8,3.0,28.0,2.2,2.6,84.9,0.6,2.5,3.1,1.0,1.3,0.6,0.2,1.2,1,0,-9.3
October,3,24.2,9.0,2.7,8.3,32.0,1.3,4.7,28.6,2.3,3.3,70.0,0.7,4.3,5.0,1.3,1.3,0.3,0.7,1.3,1,0,-7.3
November,14,22.4,7.2,2.5,7.6,32.7,0.7,2.9,24.4,1.5,1.7,87.5,0.6,2.2,2.9,1.4,0.9,0.3,0.4,1.3,0,0,-5.4
December,16,25.4,10.6,3.7,8.5,43.4,0.9,2.9,30.4,2.4,2.7,88.4,0.3,2.4,2.7,1.3,1.5,0.6,0.0,1.3,0,0,0.1
January,16,23.4,10.8,3.6,8.7,41.7,1.0,2.9,34.0,2.6,3.1,83.7,0.9,2.5,3.4,1.1,1.3,0.7,0.2,1.6,0,0,-5.5
February,4,16.4,6.8,2.3,7.5,30.0,0.5,2.0,25.0,1.8,1.8,100,0.3,2.8,3.0,0.0,0.8,0.5,0.0,1.5,0,0,-4.5
Pre All-Star,53,23.2,9.4,3.2,8.2,38.7,0.9,2.9,29.5,2.2,2.5,85.7,0.6,2.5,3.1,1.2,1.2,0.5,0.2,1.4,1,0,-3.8
Starters,10,25.5,7.0,2.3,8.3,27.7,0.3,2.8,10.7,2.1,2.4,87.5,0.6,2.6,3.2,1.4,1.1,0.5,0.3,1.7,0,0,-7.0
Bench,43,22.7,10.0,3.4,8.2,41.2,1.0,3.0,33.6,2.2,2.5,85.3,0.6,2.5,3.1,1.1,1.2,0.5,0.2,1.3,1,0,-3.1
0 Days Rest,11,23.3,10.6,3.5,7.9,44.8,1.5,3.4,43.2,2.1,2.8,74.2,0.5,3.4,3.9,1.5,1.8,0.7,0.1,1.5,1,0,-2.4
1 Days Rest,32,23.6,9.6,3.2,8.1,39.0,0.8,2.9,26.9,2.5,2.8,89.8,0.5,2.2,2.7,1.2,1.1,0.6,0.3,1.2,0,0,-5.0
2 Days Rest,6,21.6,7.0,2.7,9.2,29.1,0.2,2.3,7.1,1.5,1.7,90.0,1.0,2.5,3.5,0.7,1.2,0.2,0.2,1.5,0,0,-1.0
3 Days Rest,2,23.8,11.5,5.0,11.0,45.5,1.5,4.0,37.5,0.0,0.0,0.0,1.0,1.5,2.5,2.0,0.5,0.0,0.0,2.0,0,0,3.5
4 Days Rest,1,17.9,3.0,1.0,7.0,14.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,0,0,-10.0
5 Days Rest,1,25.2,7.0,2.0,7.0,28.6,0.0,2.0,0.0,3.0,4.0,75.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0,0,-8.0
