BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,21.3,11.0,4.4,8.4,51.9,0.0,0.0,0.0,2.3,3.1,72.0,2.0,4.7,6.7,2.1,1.5,1.2,0.5,1.8,11,0,1.6
Home,26,22.3,11.8,4.5,8.7,52.0,0.0,0.0,0.0,2.7,3.5,76.1,2.2,5.3,7.4,2.3,1.4,1.5,0.6,1.7,8,0,4.9
Road,24,20.3,10.1,4.2,8.0,51.8,0.0,0.0,0.0,1.8,2.7,66.2,1.9,4.1,6.0,1.8,1.7,1.0,0.3,1.9,3,0,-1.9
Wins,22,22.6,11.7,4.6,8.4,55.1,0.0,0.0,0.0,2.5,3.3,74.0,2.1,5.6,7.7,2.8,1.6,1.6,0.6,2.1,6,0,11.0
Losses,28,20.4,10.4,4.1,8.4,49.4,0.0,0.0,0.0,2.1,3.0,70.2,2.0,4.0,6.0,1.5,1.5,0.9,0.4,1.5,5,0,-5.8
October,3,22.0,12.0,4.0,9.7,41.4,0.0,0.0,0.0,4.0,4.3,92.3,2.3,3.7,6.0,2.0,1.3,2.3,1.0,0.7,1,0,2.0
November,12,17.2,8.2,3.1,5.9,52.1,0.0,0.0,0.0,2.0,2.3,88.9,2.0,4.8,6.8,2.3,1.3,0.9,0.4,1.9,2,0,3.7
December,16,21.5,10.7,4.6,8.5,53.7,0.0,0.1,0.0,1.6,2.3,67.6,1.4,5.3,6.8,2.3,1.5,1.2,0.4,1.5,4,0,4.4
January,15,24.8,13.6,5.3,10.4,51.3,0.0,0.1,0.0,2.9,4.5,64.7,2.9,4.6,7.5,1.9,2.1,1.3,0.6,2.0,4,0,-2.8
February,4,19.7,10.0,4.0,7.0,57.1,0.0,0.0,0.0,2.0,3.0,66.7,1.0,3.3,4.3,1.5,0.3,1.3,0.3,2.8,0,0,0.8
Pre All-Star,50,21.3,11.0,4.4,8.4,51.9,0.0,0.0,0.0,2.3,3.1,72.0,2.0,4.7,6.7,2.1,1.5,1.2,0.5,1.8,11,0,1.6
Bench,50,21.3,11.0,4.4,8.4,51.9,0.0,0.0,0.0,2.3,3.1,72.0,2.0,4.7,6.7,2.1,1.5,1.2,0.5,1.8,11,0,1.6
0 Days Rest,10,23.8,11.8,4.4,9.3,47.3,0.0,0.1,0.0,3.0,4.0,75.0,2.1,6.3,8.4,1.6,2.0,1.4,0.5,2.4,4,0,1.7
1 Days Rest,28,21.4,11.4,4.7,8.4,55.5,0.0,0.0,0.0,2.1,3.1,67.4,2.0,4.6,6.6,2.5,1.7,1.3,0.5,1.9,5,0,2.9
2 Days Rest,5,18.1,10.4,3.8,7.8,48.7,0.0,0.0,0.0,2.8,3.2,87.5,1.6,3.4,5.0,1.6,1.0,1.4,0.2,0.4,1,0,1.8
3 Days Rest,6,18.3,7.5,3.2,6.5,48.7,0.0,0.0,0.0,1.2,1.7,70.0,1.8,3.3,5.2,1.2,0.5,0.5,0.0,1.7,0,0,-4.3
6+ Days Rest,1,29.3,14.0,5.0,13.0,38.5,0.0,0.0,0.0,4.0,5.0,80.0,5.0,5.0,10.0,3.0,1.0,1.0,3.0,0.0,1,0,2.0
