BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,31.7,8.7,2.6,6.9,38.5,0.7,2.5,29.3,2.7,3.1,87.7,1.0,2.8,3.7,8.2,2.3,1.7,0.1,2.6,9,0,-1.6
Home,26,31.9,9.2,2.9,7.3,39.3,0.8,2.8,28.8,2.6,2.9,90.7,0.9,2.9,3.8,8.5,2.0,1.9,0.1,3.0,5,0,1.7
Road,21,31.5,8.1,2.3,6.2,37.4,0.6,2.0,30.2,2.9,3.4,84.5,1.0,2.7,3.7,7.8,2.6,1.5,0.1,2.1,4,0,-5.7
Wins,17,30.3,9.6,2.9,6.9,41.5,0.9,2.5,38.1,2.9,3.2,90.7,0.6,3.1,3.7,9.5,2.5,1.9,0.2,2.5,6,0,8.0
Losses,30,32.5,8.2,2.5,6.8,36.8,0.6,2.5,24.3,2.6,3.1,85.9,1.1,2.6,3.8,7.5,2.2,1.6,0.1,2.7,3,0,-7.0
October,2,30.8,4.5,1.5,4.5,33.3,0.0,1.0,0.0,1.5,3.0,50.0,0.5,2.0,2.5,6.5,1.5,1.5,0.0,3.5,0,0,-5.5
November,11,29.9,7.0,2.0,5.2,38.6,0.6,2.3,28.0,2.4,2.9,81.3,1.4,2.5,3.8,6.4,2.2,1.7,0.0,2.5,1,0,-3.5
December,15,32.7,7.9,2.4,6.7,35.6,0.9,3.0,28.9,2.3,2.3,97.1,1.3,3.3,4.6,8.0,2.1,1.8,0.1,2.3,1,0,0.6
January,14,31.7,10.1,3.1,7.4,41.3,0.6,2.1,27.6,3.4,3.9,87.3,0.6,3.0,3.6,9.7,2.4,1.9,0.1,3.0,5,0,0.2
February,5,33.3,12.6,4.0,10.2,39.2,1.2,3.0,40.0,3.4,3.6,94.4,0.0,1.8,1.8,9.2,3.0,1.0,0.2,2.2,2,0,-7.6
Pre All-Star,47,31.7,8.7,2.6,6.9,38.5,0.7,2.5,29.3,2.7,3.1,87.7,1.0,2.8,3.7,8.2,2.3,1.7,0.1,2.6,9,0,-1.6
Starters,47,31.7,8.7,2.6,6.9,38.5,0.7,2.5,29.3,2.7,3.1,87.7,1.0,2.8,3.7,8.2,2.3,1.7,0.1,2.6,9,0,-1.6
0 Days Rest,7,32.1,9.1,3.3,7.0,46.9,0.7,2.4,29.4,1.9,2.3,81.3,0.6,2.4,3.0,8.3,1.3,0.9,0.1,2.7,1,0,1.3
1 Days Rest,33,31.5,9.1,2.6,7.0,37.1,0.8,2.7,29.2,3.1,3.4,92.0,0.9,2.8,3.7,8.4,2.5,1.9,0.1,2.5,7,0,-1.2
2 Days Rest,3,31.5,4.3,2.0,5.3,37.5,0.0,1.3,0.0,0.3,0.3,100,0.3,3.3,3.7,6.0,1.7,1.7,0.3,3.0,0,0,-6.0
3 Days Rest,1,41.1,7.0,2.0,7.0,28.6,1.0,2.0,50.0,2.0,2.0,100,2.0,6.0,8.0,7.0,3.0,4.0,0.0,1.0,0,0,-11.0
4 Days Rest,2,33.6,9.0,2.5,6.5,38.5,0.5,1.0,50.0,3.5,5.5,63.6,1.5,2.5,4.0,9.0,1.5,0.5,0.0,3.5,1,0,-1.5
6+ Days Rest,1,24.4,7.0,2.0,5.0,40.0,1.0,2.0,50.0,2.0,4.0,50.0,5.0,1.0,6.0,6.0,3.0,1.0,0.0,3.0,0,0,-14.0
