,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - NOP @ MIN",W,38,12,4,8,50.0,3,5,60.0,1,2,50.0,0,4,4,1,0,1,1,2,16,2017-02-10 00:00:00,MIN,AWAY
1,"FEB 08, 2017 - NOP vs. UTA",L,24,4,2,4,50.0,0,1,0.0,0,0,0.0,0,4,4,2,0,0,0,2,-8,2017-02-08 00:00:00,UTA,HOME
2,"FEB 06, 2017 - NOP vs. PHX",W,20,6,3,5,60.0,0,0,0.0,0,0,0.0,2,4,6,0,1,1,0,1,-8,2017-02-06 00:00:00,PHX,HOME
3,"FEB 04, 2017 - NOP @ WAS",L,19,5,2,3,66.7,0,0,0.0,1,1,100.0,1,2,3,0,1,0,0,1,-10,2017-02-04 00:00:00,WAS,AWAY
4,"FEB 01, 2017 - NOP @ DET",L,22,2,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,0,-11,2017-02-01 00:00:00,DET,AWAY
5,"JAN 31, 2017 - NOP @ TOR",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,5,2017-01-31 00:00:00,TOR,AWAY
6,"JAN 29, 2017 - NOP vs. WAS",L,21,5,2,4,50.0,1,3,33.3,0,0,0.0,2,2,4,2,0,0,0,0,5,2017-01-29 00:00:00,WAS,HOME
7,"JAN 27, 2017 - NOP vs. SAS",W,29,4,2,4,50.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,1,8,2017-01-27 00:00:00,SAS,HOME
8,"JAN 25, 2017 - NOP vs. OKC",L,25,7,3,5,60.0,1,2,50.0,0,0,0.0,1,5,6,0,0,3,0,1,-4,2017-01-25 00:00:00,OKC,HOME
9,"JAN 23, 2017 - NOP vs. CLE",W,31,11,4,10,40.0,2,7,28.6,1,2,50.0,1,5,6,2,0,1,0,3,-10,2017-01-23 00:00:00,CLE,HOME
10,"JAN 20, 2017 - NOP vs. BKN",L,30,14,5,7,71.4,4,6,66.7,0,0,0.0,3,4,7,1,0,1,1,3,-32,2017-01-20 00:00:00,BKN,HOME
