DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.2,6.9,46.8,100%,44.6,2.2
3 Pointers,1.0,2.8,35.8,40.6%,36.5,-0.8
2 Pointers,2.2,4.1,54.3,59.4%,49.6,4.7
Less Than 6 Ft,1.3,1.9,69.3,27.2%,61.4,8.0
Less Than 10 Ft,1.6,2.5,61.8,36.6%,56.1,5.7
Greater Than 15 Ft,1.4,3.9,36.7,56.5%,38.1,-1.4
