BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,54,28.5,10.6,3.8,8.1,46.3,1.6,3.6,43.1,1.5,1.7,87.2,0.3,2.5,2.8,1.3,0.8,0.6,0.2,2.2,0,0,-3.5
Home,26,29.4,12.4,4.5,8.6,51.8,2.0,3.9,51.5,1.5,1.7,88.4,0.2,2.5,2.8,1.1,0.8,0.6,0.2,2.3,0,0,-3.0
Road,28,27.6,8.9,3.1,7.6,40.7,1.1,3.4,34.0,1.6,1.8,86.3,0.3,2.5,2.8,1.5,0.9,0.6,0.1,2.1,0,0,-4.0
Wins,23,28.7,12.1,4.3,9.1,47.4,1.8,4.2,43.3,1.7,1.9,88.4,0.3,2.8,3.1,1.1,0.8,0.6,0.3,2.3,0,0,2.0
Losses,31,28.3,9.5,3.4,7.4,45.4,1.4,3.2,42.9,1.4,1.6,86.3,0.2,2.3,2.5,1.4,0.8,0.6,0.1,2.2,0,0,-7.5
October,3,29.9,13.3,4.3,9.0,48.1,1.7,3.7,45.5,3.0,3.0,100,0.0,2.3,2.3,3.7,1.0,0.3,0.0,3.0,0,0,8.3
November,17,27.4,8.1,2.9,7.0,41.2,1.2,3.6,34.4,1.1,1.4,78.3,0.4,2.4,2.8,0.9,0.8,0.5,0.3,2.0,0,0,-8.6
December,15,29.6,11.2,3.9,8.3,47.2,1.8,3.5,51.9,1.5,1.8,85.2,0.3,3.1,3.4,1.1,0.9,0.7,0.1,2.1,0,0,-0.6
January,15,28.9,13.1,4.7,9.3,51.1,1.7,3.7,46.4,1.9,2.1,90.3,0.2,2.5,2.7,1.5,0.8,0.6,0.1,1.9,0,0,-2.9
February,4,25.9,7.8,2.8,7.0,39.3,1.3,3.8,33.3,1.0,1.0,100,0.0,1.0,1.0,1.0,0.5,0.5,0.0,4.3,0,0,-3.8
Pre All-Star,54,28.5,10.6,3.8,8.1,46.3,1.6,3.6,43.1,1.5,1.7,87.2,0.3,2.5,2.8,1.3,0.8,0.6,0.2,2.2,0,0,-3.5
Starters,7,32.9,10.1,3.4,9.1,37.5,1.3,3.7,34.6,2.0,2.3,87.5,0.0,3.3,3.3,1.7,1.0,1.0,0.3,1.7,0,0,-1.7
Bench,47,27.8,10.7,3.8,8.0,47.9,1.6,3.6,44.4,1.4,1.7,87.2,0.3,2.4,2.7,1.2,0.8,0.5,0.1,2.3,0,0,-3.7
0 Days Rest,10,28.4,11.0,4.0,8.4,47.6,1.5,3.7,40.5,1.5,2.0,75.0,0.4,3.0,3.4,1.3,0.3,0.4,0.1,1.1,0,0,-3.7
1 Days Rest,33,28.1,9.8,3.5,7.9,44.2,1.5,3.8,40.3,1.4,1.5,91.8,0.2,2.5,2.8,1.2,0.9,0.7,0.2,2.4,0,0,-3.5
2 Days Rest,9,29.8,11.9,4.0,8.3,48.0,1.7,3.1,53.6,2.2,2.6,87.0,0.2,1.7,1.9,1.3,0.8,0.4,0.1,2.8,0,0,-3.8
3 Days Rest,2,28.5,15.0,6.0,9.5,63.2,2.0,3.0,66.7,1.0,1.0,100,0.0,3.5,3.5,2.0,2.5,0.0,0.0,1.5,0,0,-1.0
