,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 12, 2017 - NOP @ BKN",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,2,2017-01-12 00:00:00,BKN,AWAY
1,"DEC 23, 2016 - NOP vs. MIA",W,21,5,2,5,40.0,0,0,0.0,1,2,50.0,2,3,5,0,0,2,0,0,-8,2016-12-23 00:00:00,MIA,HOME
2,"DEC 21, 2016 - NOP vs. OKC",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,-2,2016-12-21 00:00:00,OKC,HOME
3,"DEC 20, 2016 - NOP @ PHI",W,12,0,0,2,0.0,0,0,0.0,0,0,0.0,1,6,7,2,0,0,0,1,-2,2016-12-20 00:00:00,PHI,AWAY
4,"DEC 18, 2016 - NOP @ SAS",L,27,16,8,12,66.7,0,1,0.0,0,0,0.0,1,7,8,1,0,1,0,2,-6,2016-12-18 00:00:00,SAS,AWAY
5,"DEC 16, 2016 - NOP @ HOU",L,22,8,2,7,28.6,0,0,0.0,4,5,80.0,2,6,8,1,1,2,3,4,-5,2016-12-16 00:00:00,HOU,AWAY
6,"DEC 15, 2016 - NOP vs. IND",W,19,2,1,2,50.0,0,0,0.0,0,0,0.0,2,6,8,1,2,1,3,2,2,2016-12-15 00:00:00,IND,HOME
7,"DEC 13, 2016 - NOP vs. GSW",L,13,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,2,1,1,-11,2016-12-13 00:00:00,GSW,HOME
8,"DEC 11, 2016 - NOP @ PHX",W,12,7,3,5,60.0,0,0,0.0,1,2,50.0,1,4,5,0,2,0,1,2,-6,2016-12-11 00:00:00,PHX,AWAY
9,"DEC 10, 2016 - NOP @ LAC",L,19,6,3,7,42.9,0,1,0.0,0,0,0.0,2,4,6,0,0,0,3,0,-16,2016-12-10 00:00:00,LAC,AWAY
10,"DEC 08, 2016 - NOP vs. PHI",L,14,8,4,6,66.7,0,0,0.0,0,0,0.0,1,3,4,0,0,0,0,4,-2,2016-12-08 00:00:00,PHI,HOME
11,"DEC 05, 2016 - NOP vs. MEM",L,21,9,4,6,66.7,0,1,0.0,1,1,100.0,1,5,6,0,0,2,0,3,14,2016-12-05 00:00:00,MEM,HOME
12,"DEC 02, 2016 - NOP vs. LAC",L,10,2,1,3,33.3,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,5,2016-12-02 00:00:00,LAC,HOME
13,"NOV 27, 2016 - NOP @ DAL",L,4,0,0,3,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,4,2016-11-27 00:00:00,DAL,AWAY
14,"NOV 16, 2016 - NOP @ ORL",L,25,6,2,8,25.0,0,0,0.0,2,2,100.0,1,5,6,0,0,3,1,4,-12,2016-11-16 00:00:00,ORL,AWAY
15,"NOV 14, 2016 - NOP vs. BOS",W,6,4,2,4,50.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,1,3,2016-11-14 00:00:00,BOS,HOME
16,"NOV 12, 2016 - NOP vs. LAL",L,24,6,3,4,75.0,0,0,0.0,0,0,0.0,3,4,7,0,0,2,0,1,-21,2016-11-12 00:00:00,LAL,HOME
17,"NOV 07, 2016 - NOP @ GSW",L,6,5,2,2,100.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,1,0,0,2016-11-07 00:00:00,GSW,AWAY
18,"NOV 01, 2016 - NOP vs. MIL",L,6,2,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,1,-5,2016-11-01 00:00:00,MIL,HOME
19,"OCT 29, 2016 - NOP @ SAS",L,15,4,2,5,40.0,0,0,0.0,0,0,0.0,1,5,6,0,0,0,2,2,-9,2016-10-29 00:00:00,SAS,AWAY
20,"OCT 26, 2016 - NOP vs. DEN",L,11,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,4,-4,2016-10-26 00:00:00,DEN,HOME
