BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,51,24.8,11.5,4.5,9.6,47.2,0.4,1.5,25.3,2.0,3.3,60.6,1.3,4.7,5.9,1.2,0.9,0.8,1.0,1.3,6,0,-1.0
Home,27,24.1,11.7,4.7,9.9,47.4,0.3,1.4,20.5,2.1,3.3,63.6,1.3,5.0,6.4,1.2,0.8,0.9,1.2,1.1,4,0,-0.8
Road,24,25.6,11.2,4.4,9.3,47.1,0.5,1.5,30.6,2.0,3.4,57.3,1.2,4.3,5.5,1.1,1.1,0.6,0.9,1.5,2,0,-1.3
Wins,19,25.2,12.8,4.8,9.9,48.7,0.5,1.5,31.0,2.7,4.2,64.6,1.4,5.7,7.1,1.2,0.8,0.8,1.2,1.5,5,0,6.9
Losses,32,24.5,10.6,4.3,9.4,46.3,0.3,1.4,21.7,1.6,2.8,57.1,1.2,4.1,5.3,1.1,1.0,0.8,1.0,1.2,1,0,-5.8
October,3,14.8,5.7,2.3,6.0,38.9,0.0,1.7,0.0,1.0,1.3,75.0,0.7,2.3,3.0,1.0,0.3,1.3,0.0,0.3,0,0,-10.7
November,15,26.1,11.1,4.3,9.4,46.1,0.5,2.1,25.0,1.9,2.9,67.4,0.9,5.1,6.0,1.3,1.1,0.9,1.3,1.5,1,0,1.9
December,15,24.4,10.9,4.3,9.1,47.1,0.2,1.0,20.0,2.2,4.0,55.0,1.4,4.7,6.1,0.9,1.1,0.4,1.0,1.2,2,0,0.3
January,14,24.8,13.1,5.3,10.8,49.0,0.5,1.3,38.9,2.1,3.4,60.4,1.8,4.5,6.3,1.5,0.6,0.9,1.2,1.2,3,0,-1.2
February,4,29.0,13.0,5.3,10.8,48.8,0.3,1.3,20.0,2.3,3.8,60.0,0.8,5.3,6.0,0.3,1.3,0.8,0.5,2.0,0,0,-9.0
Pre All-Star,51,24.8,11.5,4.5,9.6,47.2,0.4,1.5,25.3,2.0,3.3,60.6,1.3,4.7,5.9,1.2,0.9,0.8,1.0,1.3,6,0,-1.0
Starters,12,31.3,17.2,6.8,12.5,54.0,0.8,1.9,43.5,2.8,4.8,58.6,1.4,5.8,7.3,1.2,1.1,0.8,1.2,1.9,2,0,-5.5
Bench,39,22.8,9.7,3.8,8.7,44.2,0.2,1.3,17.3,1.8,2.9,61.6,1.2,4.3,5.5,1.2,0.9,0.8,1.0,1.1,4,0,0.3
0 Days Rest,9,25.6,11.0,4.6,10.1,45.1,0.1,1.3,8.3,1.8,2.9,61.5,0.9,4.3,5.2,1.0,1.0,0.8,0.9,1.3,0,0,-3.2
1 Days Rest,30,24.4,11.1,4.4,9.6,46.0,0.4,1.4,28.6,1.9,3.1,62.0,1.4,4.6,6.0,1.3,0.7,0.7,1.1,1.5,3,0,0.0
2 Days Rest,9,26.9,14.9,5.8,10.4,55.3,0.6,1.8,31.3,2.8,5.1,54.3,1.3,5.2,6.6,0.8,1.3,0.9,1.1,1.1,3,0,-1.6
3 Days Rest,1,28.3,7.0,3.0,8.0,37.5,1.0,3.0,33.3,0.0,0.0,0.0,2.0,8.0,10.0,2.0,4.0,0.0,2.0,1.0,0,0,4.0
4 Days Rest,1,12.4,5.0,1.0,3.0,33.3,0.0,1.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0,0,-1.0
5 Days Rest,1,17.7,6.0,2.0,6.0,33.3,0.0,1.0,0.0,2.0,2.0,100,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0,0,-14.0
