DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,6.0,13.9,43.2,100%,47.4,-4.1
3 Pointers,0.7,2.3,31.0,16.3%,35.7,-4.7
2 Pointers,5.3,11.6,45.6,83.7%,51.0,-5.4
Less Than 6 Ft,3.8,7.4,51.9,53.3%,60.8,-8.9
Less Than 10 Ft,4.5,9.4,48.2,67.6%,55.6,-7.4
Greater Than 15 Ft,1.1,3.9,29.5,27.8%,37.6,-8.1
