DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.3,6.5,50.0,100%,46.8,3.2
3 Pointers,0.6,1.1,47.9,17.5%,36.5,11.4
2 Pointers,2.7,5.4,50.4,82.5%,50.4,0.1
Less Than 6 Ft,1.6,2.7,56.5,42.0%,60.3,-3.8
Less Than 10 Ft,2.2,4.0,55.4,60.6%,55.7,-0.3
Greater Than 15 Ft,0.9,2.2,41.3,33.6%,37.9,3.4
