BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,26.4,13.8,4.8,10.7,44.3,2.9,7.0,41.3,1.4,1.6,84.8,0.5,1.9,2.4,1.0,0.6,0.6,0.3,2.4,0,0,-2.3
Home,22,27.4,14.6,5.0,11.1,45.1,3.0,7.1,42.9,1.6,1.9,83.3,0.6,2.2,2.9,1.2,0.7,0.6,0.4,2.4,0,0,3.1
Road,26,25.6,13.0,4.5,10.4,43.5,2.7,6.8,39.9,1.2,1.4,86.5,0.3,1.6,1.9,0.8,0.5,0.6,0.2,2.5,0,0,-6.8
Wins,17,26.3,14.4,4.9,11.0,44.9,3.2,7.4,42.9,1.4,1.6,82.1,0.5,2.1,2.5,1.4,0.6,0.4,0.4,2.6,0,0,9.3
Losses,31,26.5,13.4,4.6,10.6,43.9,2.7,6.7,40.4,1.4,1.6,86.3,0.5,1.8,2.3,0.7,0.6,0.7,0.2,2.4,0,0,-8.6
October,3,26.8,12.3,3.3,10.0,33.3,2.0,7.0,28.6,3.7,3.7,100,0.0,2.0,2.0,0.7,0.7,0.7,0.7,5.0,0,0,-11.7
November,15,24.6,13.5,4.7,9.9,48.0,2.7,6.0,44.4,1.4,1.5,91.3,0.5,2.0,2.5,1.2,0.7,0.2,0.3,2.3,0,0,-1.9
December,11,28.2,15.7,5.7,11.6,49.2,3.4,7.5,44.6,0.9,1.3,71.4,0.5,1.6,2.2,1.0,0.5,1.0,0.4,1.8,0,0,-2.5
January,15,27.4,13.2,4.5,10.8,41.4,3.0,7.2,41.7,1.3,1.6,79.2,0.5,1.9,2.3,0.9,0.6,0.7,0.1,2.3,0,0,-1.3
February,4,24.7,12.5,4.3,11.8,36.2,2.5,8.0,31.3,1.5,1.8,85.7,0.5,2.3,2.8,0.8,0.5,1.0,0.3,3.3,0,0,0.5
Pre All-Star,48,26.4,13.8,4.8,10.7,44.3,2.9,7.0,41.3,1.4,1.6,84.8,0.5,1.9,2.4,1.0,0.6,0.6,0.3,2.4,0,0,-2.3
Starters,48,26.4,13.8,4.8,10.7,44.3,2.9,7.0,41.3,1.4,1.6,84.8,0.5,1.9,2.4,1.0,0.6,0.6,0.3,2.4,0,0,-2.3
0 Days Rest,10,27.9,12.2,4.3,10.7,40.2,2.7,7.1,38.0,0.9,1.1,81.8,0.5,2.3,2.8,1.3,0.6,0.7,0.3,2.4,0,0,-3.5
1 Days Rest,28,26.0,12.8,4.4,9.9,44.0,2.6,6.5,39.6,1.5,1.7,85.4,0.4,1.5,1.9,1.0,0.5,0.6,0.3,2.5,0,0,-2.7
2 Days Rest,6,27.3,19.8,6.5,13.5,48.1,4.5,8.8,50.9,2.3,2.5,93.3,0.5,2.8,3.3,0.5,1.2,0.7,0.2,2.0,0,0,-2.0
3 Days Rest,1,23.1,17.0,6.0,12.0,50.0,4.0,5.0,80.0,1.0,1.0,100,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0,0,-2.0
4 Days Rest,2,28.1,15.5,6.0,13.5,44.4,3.5,8.5,41.2,0.0,0.5,0.0,0.0,3.5,3.5,2.0,0.5,0.5,0.5,3.5,0,0,8.5
6+ Days Rest,1,20.5,15.0,6.0,11.0,54.5,1.0,6.0,16.7,2.0,3.0,66.7,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0
