BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,34.2,20.0,7.2,15.0,48.2,1.7,3.9,44.3,3.8,4.9,77.5,0.8,3.2,3.9,6.5,3.1,1.0,0.2,2.8,4,0,-0.8
Home,21,35.0,22.0,7.5,15.0,50.0,2.2,4.3,52.2,4.8,6.4,74.8,0.7,3.3,4.0,6.7,3.0,1.0,0.1,2.9,2,0,2.4
Road,24,33.6,18.3,7.0,15.1,46.7,1.3,3.5,35.7,3.0,3.6,81.6,0.8,3.0,3.8,6.3,3.3,1.0,0.2,2.7,2,0,-3.7
Wins,22,34.3,21.9,7.7,15.2,50.7,1.9,3.9,48.8,4.5,6.1,74.6,1.1,3.2,4.3,6.5,2.9,1.2,0.1,2.8,1,0,6.5
Losses,23,34.2,18.2,6.8,14.8,45.7,1.5,3.8,39.8,3.1,3.8,81.8,0.5,3.1,3.6,6.5,3.3,0.8,0.2,2.8,3,0,-7.9
October,3,32.2,18.3,6.7,14.7,45.5,2.0,4.3,46.2,3.0,3.7,81.8,1.3,3.0,4.3,6.7,3.0,0.7,0.0,3.3,0,0,3.3
November,10,32.5,15.6,5.3,12.9,41.1,1.2,3.6,33.3,3.8,4.9,77.6,0.7,2.6,3.3,6.6,2.6,1.2,0.3,2.7,1,0,-5.1
December,14,36.0,21.1,8.0,17.1,46.9,1.7,3.9,43.6,3.4,4.4,78.7,0.6,3.6,4.3,6.7,3.7,0.6,0.1,2.9,2,0,-4.7
January,14,34.8,21.6,7.6,15.0,51.0,1.6,3.7,42.3,4.7,6.1,76.7,0.9,3.1,4.0,6.0,3.0,1.3,0.1,2.5,1,0,1.6
February,4,31.6,23.0,8.5,13.5,63.0,3.3,4.5,72.2,2.8,3.8,73.3,0.8,3.0,3.8,7.3,3.0,1.0,0.0,3.5,0,0,11.8
Pre All-Star,45,34.2,20.0,7.2,15.0,48.2,1.7,3.9,44.3,3.8,4.9,77.5,0.8,3.2,3.9,6.5,3.1,1.0,0.2,2.8,4,0,-0.8
Starters,45,34.2,20.0,7.2,15.0,48.2,1.7,3.9,44.3,3.8,4.9,77.5,0.8,3.2,3.9,6.5,3.1,1.0,0.2,2.8,4,0,-0.8
0 Days Rest,6,33.8,22.3,8.5,16.7,51.0,1.2,2.8,41.2,4.2,5.2,80.6,0.5,2.5,3.0,6.2,2.8,0.7,0.2,2.7,1,0,-0.3
1 Days Rest,27,34.9,20.7,7.4,15.3,48.3,2.1,4.5,47.1,3.9,5.3,73.9,0.9,3.4,4.2,6.4,3.1,1.1,0.1,2.7,2,0,0.2
2 Days Rest,6,30.9,16.3,6.2,12.7,48.7,1.7,3.2,52.6,2.3,2.7,87.5,0.3,2.5,2.8,5.2,3.0,0.8,0.3,2.3,0,0,-6.2
3 Days Rest,1,37.5,21.0,8.0,15.0,53.3,1.0,5.0,20.0,4.0,5.0,80.0,2.0,6.0,8.0,8.0,6.0,1.0,0.0,3.0,0,0,5.0
4 Days Rest,3,34.7,22.3,8.0,16.0,50.0,0.3,1.7,20.0,6.0,6.7,90.0,1.0,2.7,3.7,10.7,3.0,1.0,0.0,4.7,1,0,-0.7
5 Days Rest,1,32.1,5.0,2.0,11.0,18.2,0.0,4.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,8.0,4.0,0.0,0.0,3.0,0,0,-15.0
6+ Days Rest,1,35.0,16.0,5.0,14.0,35.7,1.0,3.0,33.3,5.0,6.0,83.3,2.0,4.0,6.0,4.0,2.0,1.0,0.0,2.0,0,0,8.0
