BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,18.1,9.1,3.2,7.2,44.0,1.9,4.6,41.8,0.8,1.0,82.6,0.6,3.0,3.6,0.6,0.7,0.4,0.5,1.8,1,0,-0.4
Home,23,18.8,10.5,3.7,7.8,47.2,2.2,5.0,43.9,1.0,1.2,81.5,0.7,3.2,3.9,0.5,0.6,0.3,0.5,1.7,1,0,1.5
Road,22,17.4,7.6,2.6,6.5,39.9,1.7,4.3,39.4,0.7,0.9,84.2,0.5,2.8,3.3,0.8,0.8,0.5,0.5,2.0,0,0,-2.3
Wins,30,17.8,9.9,3.5,7.4,47.5,2.2,5.0,44.7,0.7,0.9,80.8,0.4,2.9,3.3,0.7,0.5,0.5,0.4,2.0,1,0,2.9
Losses,15,18.8,7.4,2.5,6.8,36.3,1.3,3.9,34.5,1.1,1.3,85.0,0.9,3.2,4.1,0.5,1.0,0.2,0.6,1.6,0,0,-6.9
October,1,14.1,6.0,2.0,6.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,4.0,0,0,7.0
November,10,18.4,11.8,4.1,9.2,44.6,3.0,6.1,49.2,0.6,0.6,100,0.4,2.6,3.0,0.8,0.7,0.3,0.9,1.5,0,0,2.5
December,14,18.3,8.1,2.8,5.9,47.6,1.5,3.6,42.0,1.1,1.1,93.8,0.2,2.5,2.7,0.7,0.7,0.3,0.0,2.1,0,0,-1.4
January,15,19.1,8.1,2.8,6.9,40.4,1.6,4.3,36.9,0.9,1.2,77.8,1.1,3.4,4.5,0.4,0.6,0.6,0.6,1.8,1,0,-3.8
February,5,15.0,9.8,3.6,7.8,46.2,2.0,5.4,37.0,0.6,1.2,50.0,0.2,4.2,4.4,1.0,0.8,0.2,0.6,1.4,0,0,5.8
Pre All-Star,45,18.1,9.1,3.2,7.2,44.0,1.9,4.6,41.8,0.8,1.0,82.6,0.6,3.0,3.6,0.6,0.7,0.4,0.5,1.8,1,0,-0.4
Starters,3,24.7,11.0,4.3,9.3,46.4,2.0,5.7,35.3,0.3,0.7,50.0,0.7,3.3,4.0,0.3,0.0,1.0,0.7,0.7,0,0,0.3
Bench,42,17.7,9.0,3.1,7.0,43.7,1.9,4.5,42.4,0.9,1.0,84.1,0.6,3.0,3.5,0.7,0.7,0.4,0.5,1.9,1,0,-0.4
0 Days Rest,8,19.6,8.0,2.9,6.9,41.8,1.6,4.1,39.4,0.6,0.8,83.3,0.8,3.4,4.1,0.5,1.3,0.3,0.8,2.3,0,0,-3.9
1 Days Rest,23,17.8,9.2,3.3,7.2,46.1,2.0,4.8,40.9,0.7,0.8,78.9,0.4,3.0,3.4,0.4,0.6,0.6,0.6,1.7,0,0,-0.8
2 Days Rest,9,19.5,9.9,3.4,7.9,43.7,2.3,5.1,45.7,0.7,0.9,75.0,0.9,2.8,3.7,1.6,0.4,0.2,0.1,1.4,1,0,3.2
4 Days Rest,1,13.8,14.0,4.0,6.0,66.7,4.0,6.0,66.7,2.0,2.0,100,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,1.0
5 Days Rest,1,14.6,8.0,2.0,6.0,33.3,1.0,4.0,25.0,3.0,3.0,100,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0,0,-4.0
6+ Days Rest,3,14.7,7.3,2.0,6.7,30.0,1.0,3.0,33.3,2.3,2.7,87.5,1.0,3.3,4.3,0.0,0.7,0.3,0.3,3.3,0,0,2.3
