BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,11,15.5,4.3,1.4,2.6,51.7,0.6,1.4,46.7,0.9,0.9,100,0.5,2.2,2.6,0.5,0.6,0.3,0.4,1.8,0,0,2.2
Home,7,14.1,3.4,1.1,2.7,42.1,0.4,1.3,33.3,0.7,0.7,100,0.4,1.3,1.7,0.3,0.6,0.1,0.0,1.0,0,0,1.7
Road,4,17.8,5.8,1.8,2.5,70.0,1.0,1.5,66.7,1.3,1.3,100,0.5,3.8,4.3,0.8,0.8,0.5,1.0,3.3,0,0,3.0
Wins,11,15.5,4.3,1.4,2.6,51.7,0.6,1.4,46.7,0.9,0.9,100,0.5,2.2,2.6,0.5,0.6,0.3,0.4,1.8,0,0,2.2
January,7,17.2,4.6,1.4,2.7,52.6,0.7,1.6,45.5,1.0,1.0,100,0.3,2.6,2.9,0.1,0.4,0.4,0.6,1.9,0,0,3.7
February,4,12.4,3.8,1.3,2.5,50.0,0.5,1.0,50.0,0.8,0.8,100,0.8,1.5,2.3,1.0,1.0,0.0,0.0,1.8,0,0,-0.5
Pre All-Star,11,15.5,4.3,1.4,2.6,51.7,0.6,1.4,46.7,0.9,0.9,100,0.5,2.2,2.6,0.5,0.6,0.3,0.4,1.8,0,0,2.2
Bench,11,15.5,4.3,1.4,2.6,51.7,0.6,1.4,46.7,0.9,0.9,100,0.5,2.2,2.6,0.5,0.6,0.3,0.4,1.8,0,0,2.2
0 Days Rest,1,19.0,7.0,2.0,3.0,66.7,1.0,2.0,50.0,2.0,2.0,100,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,10.0
1 Days Rest,8,14.7,4.4,1.4,2.4,57.9,0.6,1.3,50.0,1.0,1.0,100,0.5,2.4,2.9,0.4,0.5,0.4,0.5,2.0,0,0,3.1
2 Days Rest,1,24.5,5.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0,0,0.0
5 Days Rest,1,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,-11.0
