,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - DET vs. SAS",L,29,12,5,13,38.5,2,4,50.0,0,0,0.0,0,1,1,7,1,0,2,1,-13,2017-02-10 00:00:00,SAS,HOME
1,"FEB 08, 2017 - DET vs. LAL",W,23,4,2,5,40.0,0,2,0.0,0,2,0.0,0,2,2,8,0,0,0,0,12,2017-02-08 00:00:00,LAL,HOME
2,"FEB 06, 2017 - DET vs. PHI",W,28,14,4,12,33.3,2,7,28.6,4,4,100.0,1,1,2,6,1,0,1,4,21,2017-02-06 00:00:00,PHI,HOME
3,"FEB 04, 2017 - DET @ IND",L,27,7,3,11,27.3,1,3,33.3,0,0,0.0,1,2,3,5,0,0,2,3,-24,2017-02-04 00:00:00,IND,AWAY
4,"FEB 03, 2017 - DET vs. MIN",W,27,10,4,13,30.8,0,2,0.0,2,2,100.0,0,3,3,8,1,0,0,0,10,2017-02-03 00:00:00,MIN,HOME
5,"FEB 01, 2017 - DET vs. NOP",W,21,6,2,7,28.6,0,3,0.0,2,2,100.0,0,0,0,3,0,0,1,0,-16,2017-02-01 00:00:00,NOP,HOME
6,"JAN 30, 2017 - DET @ BOS",L,28,12,4,12,33.3,0,3,0.0,4,6,66.7,0,2,2,6,2,0,2,6,-7,2017-01-30 00:00:00,BOS,AWAY
7,"JAN 28, 2017 - DET @ MIA",L,31,24,10,17,58.8,2,2,100.0,2,2,100.0,0,7,7,3,0,0,4,1,-1,2017-01-28 00:00:00,MIA,AWAY
8,"JAN 23, 2017 - DET vs. SAC",L,35,18,6,12,50.0,3,5,60.0,3,4,75.0,1,2,3,11,0,0,4,5,5,2017-01-23 00:00:00,SAC,HOME
9,"JAN 21, 2017 - DET vs. WAS",W,32,19,8,21,38.1,1,4,25.0,2,2,100.0,0,3,3,8,1,0,4,4,2,2017-01-21 00:00:00,WAS,HOME
10,"JAN 18, 2017 - DET vs. ATL",W,32,26,10,20,50.0,2,4,50.0,4,4,100.0,2,3,5,4,0,0,3,2,8,2017-01-18 00:00:00,ATL,HOME
11,"JAN 15, 2017 - DET @ LAL",W,28,16,6,16,37.5,1,2,50.0,3,3,100.0,2,1,3,5,0,0,2,3,-12,2017-01-15 00:00:00,LAL,AWAY
12,"JAN 13, 2017 - DET @ UTA",L,27,7,3,11,27.3,1,1,100.0,0,1,0.0,0,1,1,2,1,0,3,2,-14,2017-01-13 00:00:00,UTA,AWAY
13,"JAN 12, 2017 - DET @ GSW",L,25,14,5,11,45.5,1,6,16.7,3,3,100.0,0,2,2,3,1,0,3,3,-15,2017-01-12 00:00:00,GSW,AWAY
14,"JAN 10, 2017 - DET @ SAC",L,31,19,8,15,53.3,3,5,60.0,0,1,0.0,0,2,2,3,0,0,4,3,-10,2017-01-10 00:00:00,SAC,AWAY
15,"JAN 08, 2017 - DET @ POR",W,47,31,13,26,50.0,2,6,33.3,3,4,75.0,1,0,1,3,2,0,2,4,2,2017-01-08 00:00:00,POR,AWAY
16,"JAN 05, 2017 - DET vs. CHA",W,29,22,7,15,46.7,1,2,50.0,7,8,87.5,1,0,1,11,0,0,1,3,1,2017-01-05 00:00:00,CHA,HOME
17,"JAN 03, 2017 - DET vs. IND",L,32,20,8,18,44.4,3,4,75.0,1,1,100.0,4,3,7,12,2,0,3,2,-3,2017-01-03 00:00:00,IND,HOME
18,"JAN 01, 2017 - DET @ MIA",W,33,27,10,17,58.8,2,5,40.0,5,5,100.0,0,2,2,4,1,0,3,1,1,2017-01-01 00:00:00,MIA,AWAY
19,"DEC 30, 2016 - DET @ ATL",L,32,20,7,17,41.2,2,7,28.6,4,4,100.0,2,2,4,8,1,0,4,5,1,2016-12-30 00:00:00,ATL,AWAY
20,"DEC 28, 2016 - DET vs. MIL",L,34,14,6,15,40.0,1,6,16.7,1,1,100.0,0,3,3,6,0,1,0,1,-18,2016-12-28 00:00:00,MIL,HOME
