,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - UTA vs. BOS",L,19,4,1,4,25.0,1,1,100.0,1,2,50.0,0,4,4,2,0,0,0,2,-11,2017-02-11 00:00:00,BOS,HOME
1,"FEB 09, 2017 - UTA @ DAL",L,26,8,3,8,37.5,2,6,33.3,0,0,0.0,0,0,0,4,2,0,4,1,-5,2017-02-09 00:00:00,DAL,AWAY
2,"FEB 08, 2017 - UTA @ NOP",W,24,27,10,14,71.4,6,8,75.0,1,1,100.0,1,2,3,1,0,0,0,1,17,2017-02-08 00:00:00,NOP,AWAY
3,"FEB 06, 2017 - UTA @ ATL",W,21,3,1,7,14.3,1,2,50.0,0,0,0.0,1,2,3,4,0,0,1,2,3,2017-02-06 00:00:00,ATL,AWAY
4,"FEB 04, 2017 - UTA vs. CHA",W,30,18,7,12,58.3,4,7,57.1,0,0,0.0,2,4,6,4,0,0,2,0,20,2017-02-04 00:00:00,CHA,HOME
5,"FEB 01, 2017 - UTA vs. MIL",W,27,14,5,9,55.6,2,3,66.7,2,3,66.7,1,5,6,5,0,0,1,0,8,2017-02-01 00:00:00,MIL,HOME
6,"JAN 28, 2017 - UTA vs. MEM",L,27,8,3,7,42.9,2,4,50.0,0,0,0.0,0,2,2,1,0,1,0,0,-11,2017-01-28 00:00:00,MEM,HOME
7,"JAN 26, 2017 - UTA vs. LAL",W,16,7,3,4,75.0,0,1,0.0,1,1,100.0,0,2,2,0,0,0,0,2,-8,2017-01-26 00:00:00,LAL,HOME
8,"JAN 24, 2017 - UTA @ DEN",L,18,0,0,5,0.0,0,2,0.0,0,0,0.0,0,4,4,3,1,0,0,2,-1,2017-01-24 00:00:00,DEN,AWAY
9,"JAN 23, 2017 - UTA vs. OKC",L,16,5,2,6,33.3,0,1,0.0,1,1,100.0,1,2,3,0,0,0,0,0,14,2017-01-23 00:00:00,OKC,HOME
10,"JAN 21, 2017 - UTA vs. IND",W,21,2,1,6,16.7,0,3,0.0,0,0,0.0,0,2,2,2,1,0,1,1,3,2017-01-21 00:00:00,IND,HOME
11,"JAN 20, 2017 - UTA @ DAL",W,31,15,7,11,63.6,1,3,33.3,0,0,0.0,2,3,5,1,0,1,1,1,3,2017-01-20 00:00:00,DAL,AWAY
12,"JAN 16, 2017 - UTA @ PHX",W,24,15,5,9,55.6,3,4,75.0,2,2,100.0,1,3,4,1,0,0,0,0,10,2017-01-16 00:00:00,PHX,AWAY
13,"JAN 13, 2017 - UTA vs. DET",W,17,3,1,5,20.0,1,2,50.0,0,0,0.0,0,2,2,1,0,0,1,1,13,2017-01-13 00:00:00,DET,HOME
14,"JAN 10, 2017 - UTA vs. CLE",W,13,1,0,5,0.0,0,4,0.0,1,2,50.0,1,1,2,1,0,0,1,1,-1,2017-01-10 00:00:00,CLE,HOME
15,"JAN 08, 2017 - UTA @ MEM",L,17,6,3,8,37.5,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,0,-17,2017-01-08 00:00:00,MEM,AWAY
16,"JAN 07, 2017 - UTA @ MIN",W,13,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,2,5,2017-01-07 00:00:00,MIN,AWAY
17,"JAN 05, 2017 - UTA @ TOR",L,20,8,3,6,50.0,0,1,0.0,2,2,100.0,0,3,3,2,0,0,1,2,8,2017-01-05 00:00:00,TOR,AWAY
18,"JAN 03, 2017 - UTA @ BOS",L,21,17,7,11,63.6,3,4,75.0,0,0,0.0,0,3,3,2,1,2,0,2,3,2017-01-03 00:00:00,BOS,AWAY
19,"JAN 02, 2017 - UTA @ BKN",W,21,7,3,6,50.0,1,3,33.3,0,0,0.0,0,4,4,0,0,0,0,1,12,2017-01-02 00:00:00,BKN,AWAY
20,"DEC 31, 2016 - UTA vs. PHX",W,17,2,1,4,25.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,2,3,5,2016-12-31 00:00:00,PHX,HOME
21,"DEC 29, 2016 - UTA vs. PHI",W,17,6,2,6,33.3,2,4,50.0,0,0,0.0,0,0,0,3,0,1,2,1,10,2016-12-29 00:00:00,PHI,HOME
22,"DEC 27, 2016 - UTA @ LAL",W,16,10,5,9,55.6,0,1,0.0,0,0,0.0,0,0,0,1,1,1,2,1,-1,2016-12-27 00:00:00,LAL,AWAY
23,"DEC 23, 2016 - UTA vs. TOR",L,16,7,3,7,42.9,1,2,50.0,0,0,0.0,0,0,0,0,0,0,1,0,-10,2016-12-23 00:00:00,TOR,HOME
24,"DEC 21, 2016 - UTA vs. SAC",L,22,6,2,7,28.6,2,5,40.0,0,0,0.0,0,1,1,0,0,0,1,1,-11,2016-12-21 00:00:00,SAC,HOME
25,"DEC 20, 2016 - UTA @ GSW",L,22,14,5,9,55.6,2,3,66.7,2,2,100.0,0,2,2,0,0,0,2,1,-30,2016-12-20 00:00:00,GSW,AWAY
26,"DEC 18, 2016 - UTA @ MEM",W,20,3,1,6,16.7,1,4,25.0,0,0,0.0,0,2,2,0,0,0,0,1,-10,2016-12-18 00:00:00,MEM,AWAY
27,"DEC 16, 2016 - UTA vs. DAL",W,21,8,3,7,42.9,0,2,0.0,2,2,100.0,1,4,5,1,0,0,0,1,-7,2016-12-16 00:00:00,DAL,HOME
28,"DEC 14, 2016 - UTA vs. OKC",W,21,7,3,7,42.9,1,2,50.0,0,0,0.0,0,4,4,2,0,0,0,1,13,2016-12-14 00:00:00,OKC,HOME
29,"DEC 10, 2016 - UTA vs. SAC",W,25,8,4,9,44.4,0,3,0.0,0,0,0.0,1,3,4,3,1,1,1,2,36,2016-12-10 00:00:00,SAC,HOME
30,"DEC 08, 2016 - UTA vs. GSW",L,28,13,4,12,33.3,2,6,33.3,3,5,60.0,1,3,4,0,1,0,1,2,-13,2016-12-08 00:00:00,GSW,HOME
31,"DEC 06, 2016 - UTA vs. PHX",W,29,13,4,10,40.0,3,6,50.0,2,2,100.0,0,2,2,2,1,1,3,3,-8,2016-12-06 00:00:00,PHX,HOME
32,"DEC 05, 2016 - UTA @ LAL",W,19,2,1,6,16.7,0,4,0.0,0,2,0.0,0,2,2,1,0,0,1,1,-16,2016-12-05 00:00:00,LAL,AWAY
