,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - CLE vs. DEN",W,33,27,11,16,68.8,1,1,100.0,4,4,100.0,0,5,5,12,2,0,6,1,26,2017-02-11 00:00:00,DEN,HOME
1,"FEB 09, 2017 - CLE @ OKC",L,41,18,8,19,42.1,1,4,25.0,1,3,33.3,1,4,5,7,2,2,3,1,-4,2017-02-09 00:00:00,OKC,AWAY
2,"FEB 08, 2017 - CLE @ IND",W,38,25,9,16,56.3,1,2,50.0,6,8,75.0,1,5,6,9,1,1,4,2,8,2017-02-08 00:00:00,IND,AWAY
3,"FEB 06, 2017 - CLE @ WAS",W,42,32,12,18,66.7,6,8,75.0,2,5,40.0,0,7,7,17,2,2,6,6,0,2017-02-06 00:00:00,WAS,AWAY
4,"FEB 04, 2017 - CLE @ NYK",W,40,32,12,20,60.0,4,8,50.0,4,5,80.0,0,5,5,10,0,0,5,1,11,2017-02-04 00:00:00,NYK,AWAY
5,"FEB 01, 2017 - CLE vs. MIN",W,34,27,11,14,78.6,1,2,50.0,4,7,57.1,0,8,8,12,2,1,2,1,16,2017-02-01 00:00:00,MIN,HOME
6,"JAN 30, 2017 - CLE @ DAL",L,37,23,9,19,47.4,1,6,16.7,4,8,50.0,0,9,9,9,2,0,5,0,-8,2017-01-30 00:00:00,DAL,AWAY
7,"JAN 29, 2017 - CLE vs. OKC",W,37,25,9,18,50.0,0,2,0.0,7,10,70.0,1,13,14,8,1,0,2,1,10,2017-01-29 00:00:00,OKC,HOME
8,"JAN 27, 2017 - CLE vs. BKN",W,34,31,13,18,72.2,1,3,33.3,4,7,57.1,0,5,5,11,0,0,5,1,22,2017-01-27 00:00:00,BKN,HOME
9,"JAN 25, 2017 - CLE vs. SAC",L,45,24,8,15,53.3,0,3,0.0,8,11,72.7,4,9,13,11,2,1,5,3,-1,2017-01-25 00:00:00,SAC,HOME
10,"JAN 23, 2017 - CLE @ NOP",L,44,26,11,21,52.4,1,4,25.0,3,4,75.0,2,8,10,12,2,0,6,2,-11,2017-01-23 00:00:00,NOP,AWAY
11,"JAN 21, 2017 - CLE vs. SAS",L,45,29,11,16,68.8,2,5,40.0,5,7,71.4,0,6,6,7,2,0,7,5,-16,2017-01-21 00:00:00,SAS,HOME
12,"JAN 19, 2017 - CLE vs. PHX",W,39,21,8,12,66.7,0,2,0.0,5,8,62.5,0,9,9,15,1,2,4,2,14,2017-01-19 00:00:00,PHX,HOME
13,"JAN 16, 2017 - CLE @ GSW",L,35,20,6,18,33.3,1,4,25.0,7,10,70.0,2,6,8,2,1,0,6,1,-32,2017-01-16 00:00:00,GSW,AWAY
14,"JAN 13, 2017 - CLE @ SAC",W,42,16,6,12,50.0,1,4,25.0,3,3,100.0,0,2,2,15,1,1,5,2,16,2017-01-13 00:00:00,SAC,AWAY
15,"JAN 11, 2017 - CLE @ POR",L,31,20,5,12,41.7,2,5,40.0,8,9,88.9,1,10,11,4,1,1,5,1,-7,2017-01-11 00:00:00,POR,AWAY
16,"JAN 10, 2017 - CLE @ UTA",L,37,29,10,20,50.0,3,6,50.0,6,7,85.7,1,5,6,5,4,0,4,0,-8,2017-01-10 00:00:00,UTA,AWAY
17,"JAN 08, 2017 - CLE @ PHX",W,40,28,11,17,64.7,2,4,50.0,4,6,66.7,3,5,8,4,1,0,7,3,-2,2017-01-08 00:00:00,PHX,AWAY
18,"JAN 06, 2017 - CLE @ BKN",W,35,36,14,20,70.0,0,1,0.0,8,10,80.0,0,9,9,6,3,0,5,2,20,2017-01-06 00:00:00,BKN,AWAY
19,"JAN 04, 2017 - CLE vs. CHI",L,37,31,12,21,57.1,1,2,50.0,6,9,66.7,2,6,8,7,1,0,5,2,-13,2017-01-04 00:00:00,CHI,HOME
20,"JAN 02, 2017 - CLE vs. NOP",W,39,26,9,21,42.9,0,4,0.0,8,10,80.0,2,5,7,6,2,1,4,1,-4,2017-01-02 00:00:00,NOP,HOME
21,"DEC 31, 2016 - CLE @ CHA",W,36,32,12,25,48.0,4,8,50.0,4,6,66.7,2,4,6,9,1,0,1,1,17,2016-12-31 00:00:00,CHA,AWAY
22,"DEC 29, 2016 - CLE vs. BOS",W,44,23,9,18,50.0,2,6,33.3,3,7,42.9,2,6,8,11,1,3,8,2,1,2016-12-29 00:00:00,BOS,HOME
23,"DEC 25, 2016 - CLE vs. GSW",W,40,31,12,22,54.5,4,8,50.0,3,7,42.9,5,8,13,4,2,1,5,2,4,2016-12-25 00:00:00,GSW,HOME
24,"DEC 23, 2016 - CLE vs. BKN",W,27,19,7,16,43.8,0,3,0.0,5,6,83.3,1,3,4,6,3,0,1,0,32,2016-12-23 00:00:00,BKN,HOME
25,"DEC 21, 2016 - CLE vs. MIL",W,34,29,12,24,50.0,4,7,57.1,1,1,100.0,1,8,9,6,0,0,2,0,26,2016-12-21 00:00:00,MIL,HOME
26,"DEC 20, 2016 - CLE @ MIL",W,47,34,12,25,48.0,5,9,55.6,5,6,83.3,3,9,12,7,1,1,2,2,8,2016-12-20 00:00:00,MIL,AWAY
27,"DEC 17, 2016 - CLE vs. LAL",W,39,26,9,18,50.0,2,5,40.0,6,11,54.5,1,6,7,9,2,2,2,1,17,2016-12-17 00:00:00,LAL,HOME
28,"DEC 13, 2016 - CLE vs. MEM",W,36,23,9,17,52.9,0,4,0.0,5,8,62.5,1,5,6,8,3,0,6,1,9,2016-12-13 00:00:00,MEM,HOME
29,"DEC 10, 2016 - CLE vs. CHA",W,42,44,17,24,70.8,5,10,50.0,5,9,55.6,1,8,9,10,3,1,5,3,-1,2016-12-10 00:00:00,CHA,HOME
30,"DEC 09, 2016 - CLE vs. MIA",W,37,27,12,22,54.5,1,3,33.3,2,4,50.0,2,6,8,8,3,0,3,2,22,2016-12-09 00:00:00,MIA,HOME
31,"DEC 07, 2016 - CLE @ NYK",W,32,25,7,10,70.0,1,2,50.0,10,14,71.4,2,4,6,7,1,2,4,2,32,2016-12-07 00:00:00,NYK,AWAY
32,"DEC 05, 2016 - CLE @ TOR",W,42,34,12,26,46.2,2,7,28.6,8,9,88.9,3,5,8,7,2,0,1,2,9,2016-12-05 00:00:00,TOR,AWAY
33,"DEC 02, 2016 - CLE @ CHI",L,45,27,13,22,59.1,1,3,33.3,0,0,0.0,0,5,5,13,0,0,8,2,-2,2016-12-02 00:00:00,CHI,AWAY
34,"DEC 01, 2016 - CLE vs. LAC",L,34,16,5,14,35.7,0,2,0.0,6,11,54.5,1,4,5,5,2,0,5,2,-20,2016-12-01 00:00:00,LAC,HOME
35,"NOV 29, 2016 - CLE @ MIL",L,33,22,8,16,50.0,3,8,37.5,3,7,42.9,0,4,4,4,0,0,7,3,-12,2016-11-29 00:00:00,MIL,AWAY
36,"NOV 27, 2016 - CLE @ PHI",W,42,26,9,19,47.4,1,4,25.0,7,9,77.8,2,8,10,13,1,0,5,0,2,2016-11-27 00:00:00,PHI,AWAY
37,"NOV 25, 2016 - CLE vs. DAL",W,29,19,6,13,46.2,2,5,40.0,5,5,100.0,0,5,5,11,1,0,4,1,33,2016-11-25 00:00:00,DAL,HOME
38,"NOV 23, 2016 - CLE vs. POR",W,38,31,11,21,52.4,2,3,66.7,7,8,87.5,1,9,10,13,3,0,3,0,17,2016-11-23 00:00:00,POR,HOME
39,"NOV 18, 2016 - CLE vs. DET",W,28,21,9,14,64.3,1,3,33.3,2,3,66.7,0,3,3,3,0,1,2,1,21,2016-11-18 00:00:00,DET,HOME
40,"NOV 15, 2016 - CLE vs. TOR",W,38,28,10,15,66.7,2,5,40.0,6,10,60.0,0,9,9,15,1,0,5,2,1,2016-11-15 00:00:00,TOR,HOME
41,"NOV 13, 2016 - CLE vs. CHA",W,39,19,8,21,38.1,2,5,40.0,1,2,50.0,0,8,8,8,1,1,3,0,12,2016-11-13 00:00:00,CHA,HOME
42,"NOV 11, 2016 - CLE @ WAS",W,38,27,9,18,50.0,3,4,75.0,6,9,66.7,0,10,10,5,2,2,6,1,7,2016-11-11 00:00:00,WAS,AWAY
43,"NOV 08, 2016 - CLE vs. ATL",L,37,23,8,17,47.1,2,5,40.0,5,5,100.0,2,7,9,5,3,0,1,3,7,2016-11-08 00:00:00,ATL,HOME
44,"NOV 05, 2016 - CLE @ PHI",W,36,25,9,23,39.1,1,5,20.0,6,7,85.7,1,7,8,14,2,1,5,1,11,2016-11-05 00:00:00,PHI,AWAY
45,"NOV 03, 2016 - CLE vs. BOS",W,36,30,12,22,54.5,1,4,25.0,5,5,100.0,1,6,7,12,1,0,2,2,18,2016-11-03 00:00:00,BOS,HOME
46,"NOV 01, 2016 - CLE vs. HOU",W,36,19,6,12,50.0,1,3,33.3,6,10,60.0,3,10,13,8,0,0,4,4,15,2016-11-01 00:00:00,HOU,HOME
47,"OCT 29, 2016 - CLE vs. ORL",W,39,23,7,16,43.8,2,6,33.3,7,11,63.6,1,5,6,9,1,1,2,2,1,2016-10-29 00:00:00,ORL,HOME
48,"OCT 28, 2016 - CLE @ TOR",W,39,21,7,16,43.8,2,6,33.3,5,7,71.4,2,6,8,7,0,0,5,2,0,2016-10-28 00:00:00,TOR,AWAY
49,"OCT 25, 2016 - CLE vs. NYK",W,32,19,9,14,64.3,0,3,0.0,1,2,50.0,3,8,11,14,0,1,4,3,26,2016-10-25 00:00:00,NYK,HOME
