DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.5,5.8,43.4,100%,47.3,-3.8
3 Pointers,0.3,0.9,30.8,14.9%,33.5,-2.7
2 Pointers,2.3,5.0,45.6,85.1%,50.4,-4.7
Less Than 6 Ft,1.3,2.4,54.2,41.1%,60.8,-6.6
Less Than 10 Ft,1.8,3.7,48.2,62.9%,55.5,-7.3
Greater Than 15 Ft,0.6,1.7,32.7,29.7%,36.2,-3.5
