DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.1,10.0,41.1,100%,45.4,-4.3
3 Pointers,1.2,3.7,31.4,37.2%,34.8,-3.4
2 Pointers,2.9,6.3,46.8,62.8%,49.9,-3.2
Less Than 6 Ft,1.6,2.8,58.2,28.0%,60.8,-2.5
Less Than 10 Ft,2.0,3.9,52.2,39.0%,56.0,-3.7
Greater Than 15 Ft,1.8,5.3,33.8,52.8%,36.6,-2.8
