DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.0,4.6,43.1,100%,46.4,-3.3
3 Pointers,0.6,1.1,50.0,23.5%,35.2,14.8
2 Pointers,1.4,3.5,41.0,76.5%,49.2,-8.2
Less Than 6 Ft,0.5,1.1,41.7,23.5%,52.0,-10.4
Less Than 10 Ft,0.6,1.4,40.0,29.4%,50.7,-10.7
Greater Than 15 Ft,1.3,2.6,48.3,56.9%,38.9,9.4
