BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,2,13.1,1.5,0.5,2.0,25.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,2.0,3.0,0.0,1.0,1.0,0.5,3.0,0,0,-7.0
Home,1,14.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0,0,-11.0
Road,1,12.2,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,0,0,-3.0
Wins,1,12.2,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,0,0,-3.0
Losses,1,14.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0,0,-11.0
November,1,14.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0,0,-11.0
February,1,12.2,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,0,0,-3.0
Pre All-Star,2,13.1,1.5,0.5,2.0,25.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,2.0,3.0,0.0,1.0,1.0,0.5,3.0,0,0,-7.0
Bench,2,13.1,1.5,0.5,2.0,25.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,2.0,3.0,0.0,1.0,1.0,0.5,3.0,0,0,-7.0
6+ Days Rest,2,13.1,1.5,0.5,2.0,25.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,2.0,3.0,0.0,1.0,1.0,0.5,3.0,0,0,-7.0
