DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.5,3.3,46.2,100%,45.9,0.2
3 Pointers,0.3,1.3,20.0,38.5%,30.3,-10.3
2 Pointers,1.3,2.0,62.5,61.5%,50.9,11.6
Less Than 6 Ft,0.5,0.9,57.1,26.9%,59.7,-2.6
Less Than 10 Ft,1.1,1.6,69.2,50.0%,54.4,14.8
Greater Than 15 Ft,0.4,1.5,25.0,46.2%,35.6,-10.6
