,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - GSW @ OKC",W,10,4,2,3,66.7,0,0,0.0,0,2,0.0,0,0,0,1,1,2,0,0,3,2017-02-11 00:00:00,OKC,AWAY
1,"FEB 10, 2017 - GSW @ MEM",W,11,8,4,4,100.0,0,0,0.0,0,1,0.0,1,1,2,0,0,3,0,2,2,2017-02-10 00:00:00,MEM,AWAY
2,"FEB 08, 2017 - GSW vs. CHI",W,16,2,1,3,33.3,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,7,2017-02-08 00:00:00,CHI,HOME
3,"FEB 04, 2017 - GSW @ SAC",L,10,2,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,-10,2017-02-04 00:00:00,SAC,AWAY
4,"FEB 02, 2017 - GSW @ LAC",W,17,10,5,6,83.3,0,0,0.0,0,0,0.0,4,5,9,0,0,1,0,4,0,2017-02-02 00:00:00,LAC,AWAY
5,"FEB 01, 2017 - GSW vs. CHA",W,18,2,1,3,33.3,0,0,0.0,0,0,0.0,1,0,1,2,0,1,0,3,-8,2017-02-01 00:00:00,CHA,HOME
6,"JAN 29, 2017 - GSW @ POR",W,11,4,1,1,100.0,0,0,0.0,2,2,100.0,1,1,2,2,1,1,0,1,-4,2017-01-29 00:00:00,POR,AWAY
7,"JAN 28, 2017 - GSW vs. LAC",W,19,10,5,8,62.5,0,0,0.0,0,0,0.0,3,1,4,1,1,0,2,2,4,2017-01-28 00:00:00,LAC,HOME
8,"JAN 25, 2017 - GSW @ CHA",W,20,8,3,4,75.0,0,0,0.0,2,2,100.0,1,6,7,1,1,2,1,2,7,2017-01-25 00:00:00,CHA,AWAY
9,"JAN 22, 2017 - GSW @ ORL",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,-6,2017-01-22 00:00:00,ORL,AWAY
10,"JAN 20, 2017 - GSW @ HOU",W,12,8,3,3,100.0,0,0,0.0,2,2,100.0,0,2,2,1,0,0,3,0,-5,2017-01-20 00:00:00,HOU,AWAY
11,"JAN 16, 2017 - GSW vs. CLE",W,5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,-3,2017-01-16 00:00:00,CLE,HOME
12,"JAN 10, 2017 - GSW vs. MIA",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2017-01-10 00:00:00,MIA,HOME
13,"DEC 22, 2016 - GSW @ BKN",W,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,2016-12-22 00:00:00,BKN,AWAY
14,"DEC 17, 2016 - GSW vs. POR",W,9,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,0,8,2016-12-17 00:00:00,POR,HOME
15,"DEC 15, 2016 - GSW vs. NYK",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-1,2016-12-15 00:00:00,NYK,HOME
16,"DEC 10, 2016 - GSW @ MEM",L,8,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2,2016-12-10 00:00:00,MEM,AWAY
17,"DEC 07, 2016 - GSW @ LAC",W,3,0,0,1,0.0,0,0,0.0,0,2,0.0,0,2,2,0,0,0,1,1,0,2016-12-07 00:00:00,LAC,AWAY
18,"DEC 05, 2016 - GSW vs. IND",W,8,2,1,2,50.0,0,1,0.0,0,1,0.0,0,3,3,0,0,1,2,1,6,2016-12-05 00:00:00,IND,HOME
19,"DEC 01, 2016 - GSW vs. HOU",L,8,4,2,2,100.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,1,1,2016-12-01 00:00:00,HOU,HOME
20,"NOV 25, 2016 - GSW @ LAL",W,2,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,4,2016-11-25 00:00:00,LAL,AWAY
21,"NOV 21, 2016 - GSW @ IND",W,8,0,0,4,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,2016-11-21 00:00:00,IND,AWAY
22,"NOV 18, 2016 - GSW @ BOS",W,8,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-8,2016-11-18 00:00:00,BOS,AWAY
23,"NOV 09, 2016 - GSW vs. DAL",W,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2,2016-11-09 00:00:00,DAL,HOME
24,"NOV 04, 2016 - GSW @ LAL",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2016-11-04 00:00:00,LAL,AWAY
25,"NOV 03, 2016 - GSW vs. OKC",W,7,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,-1,2016-11-03 00:00:00,OKC,HOME
26,"NOV 01, 2016 - GSW @ POR",W,9,5,2,3,66.7,0,0,0.0,1,2,50.0,0,1,1,0,0,0,0,0,-11,2016-11-01 00:00:00,POR,AWAY
