DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.4,5.3,45.5,100%,43.9,1.6
3 Pointers,0.9,2.1,41.6,38.9%,36.0,5.5
2 Pointers,1.6,3.3,47.9,61.1%,48.5,-0.6
Less Than 6 Ft,1.0,1.5,66.7,28.8%,60.2,6.5
Less Than 10 Ft,1.2,2.0,57.9,38.4%,54.4,3.5
Greater Than 15 Ft,1.2,2.9,41.7,54.5%,36.5,5.2
