BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,30.5,13.6,4.9,11.6,42.3,1.3,3.5,36.3,2.6,3.5,74.5,0.6,3.6,4.2,3.2,1.0,1.2,0.8,2.5,0,0,-1.8
Home,21,30.6,13.5,4.8,11.0,43.5,1.3,3.2,41.2,2.7,3.7,71.8,0.5,3.2,3.7,3.0,1.2,1.0,0.8,2.4,0,0,-1.1
Road,24,30.4,13.8,5.0,12.1,41.4,1.2,3.7,32.6,2.5,3.3,77.2,0.7,4.0,4.7,3.4,0.8,1.3,0.8,2.6,0,0,-2.4
Wins,18,29.0,13.7,4.9,11.4,42.9,1.0,3.0,33.3,2.9,3.8,75.4,0.8,3.1,3.8,3.4,0.9,1.2,0.8,2.2,0,0,3.0
Losses,27,31.6,13.6,4.9,11.7,41.9,1.4,3.8,37.9,2.4,3.3,73.9,0.5,4.0,4.5,3.1,1.1,1.2,0.7,2.7,0,0,-5.0
October,3,29.2,13.0,5.3,10.7,50.0,0.7,2.0,33.3,1.7,2.0,83.3,0.7,3.3,4.0,2.0,1.0,0.7,0.0,3.0,0,0,-10.3
November,14,29.7,12.6,4.2,10.1,41.8,1.1,3.1,37.2,3.1,4.2,72.9,0.6,4.1,4.7,3.3,1.2,1.1,0.6,1.7,0,0,1.6
December,15,32.5,14.9,5.7,13.4,42.8,1.7,4.3,40.6,1.7,2.3,76.5,0.5,3.8,4.3,3.5,0.9,1.3,0.8,2.7,0,0,-3.8
January,9,29.8,14.6,4.9,11.8,41.5,1.2,3.8,32.4,3.6,4.9,72.7,0.7,3.0,3.7,2.6,0.8,1.3,0.9,2.4,0,0,-3.2
February,4,28.9,10.8,3.8,10.0,37.5,0.5,2.5,20.0,2.8,3.5,78.6,0.8,3.0,3.8,4.5,1.0,0.8,1.3,4.0,0,0,3.8
Pre All-Star,45,30.5,13.6,4.9,11.6,42.3,1.3,3.5,36.3,2.6,3.5,74.5,0.6,3.6,4.2,3.2,1.0,1.2,0.8,2.5,0,0,-1.8
Bench,45,30.5,13.6,4.9,11.6,42.3,1.3,3.5,36.3,2.6,3.5,74.5,0.6,3.6,4.2,3.2,1.0,1.2,0.8,2.5,0,0,-1.8
0 Days Rest,7,31.4,15.1,5.3,11.9,44.6,1.7,4.0,42.9,2.9,3.4,83.3,0.1,3.3,3.4,3.3,1.7,0.7,0.6,3.0,0,0,-2.0
1 Days Rest,25,30.6,13.2,4.8,11.8,40.2,1.3,3.6,35.6,2.4,3.2,74.1,0.6,3.9,4.5,3.3,0.7,1.0,0.8,2.5,0,0,-1.8
2 Days Rest,7,31.3,15.1,5.1,10.4,49.3,1.4,3.4,41.7,3.4,4.6,75.0,0.9,4.1,5.0,3.0,1.1,1.9,1.1,2.6,0,0,-2.0
3 Days Rest,4,30.6,13.5,5.0,12.5,40.0,0.8,3.0,25.0,2.8,4.3,64.7,1.0,2.0,3.0,3.8,1.3,1.5,0.5,1.8,0,0,-0.8
4 Days Rest,1,28.3,15.0,7.0,11.0,63.6,0.0,1.0,0.0,1.0,1.0,100,1.0,5.0,6.0,3.0,1.0,2.0,0.0,2.0,0,0,3.0
6+ Days Rest,1,19.2,3.0,1.0,7.0,14.3,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,-6.0
