BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,16.7,4.2,1.6,4.0,39.9,0.4,1.5,30.1,0.5,0.8,65.0,0.5,1.9,2.4,1.4,0.8,0.7,0.4,1.5,0,0,-1.0
Home,24,16.3,3.7,1.4,3.9,35.1,0.4,1.4,30.3,0.5,0.8,63.2,0.7,1.6,2.3,1.3,1.0,0.8,0.5,1.5,0,0,0.8
Road,25,17.0,4.7,1.8,4.2,44.2,0.5,1.6,30.0,0.6,0.8,66.7,0.3,2.2,2.5,1.4,0.6,0.5,0.3,1.6,0,0,-2.6
Wins,23,16.7,4.1,1.6,3.7,42.9,0.4,1.2,37.0,0.6,0.7,76.5,0.6,2.2,2.8,1.6,1.0,0.5,0.4,1.4,0,0,3.3
Losses,26,16.6,4.3,1.7,4.4,37.7,0.5,1.8,26.1,0.5,0.9,56.5,0.3,1.7,2.0,1.2,0.6,0.8,0.3,1.6,0,0,-4.8
October,3,19.1,1.7,0.7,2.7,25.0,0.3,1.0,33.3,0.0,0.0,0.0,0.3,2.3,2.7,1.7,0.7,0.3,0.3,1.0,0,0,7.3
November,14,14.0,4.5,1.6,3.7,44.2,0.4,1.4,30.0,0.8,1.2,64.7,0.4,1.9,2.2,0.6,0.5,0.4,0.4,1.4,0,0,-3.7
December,14,14.4,3.4,1.2,4.0,30.4,0.4,1.6,22.7,0.6,0.9,61.5,0.6,1.3,1.9,1.4,0.7,0.9,0.4,1.6,0,0,-1.4
January,13,20.5,5.2,2.2,4.3,50.0,0.8,1.8,41.7,0.1,0.2,33.3,0.2,2.0,2.2,1.5,0.8,0.8,0.4,1.8,0,0,-3.8
February,5,19.4,4.8,1.8,5.2,34.6,0.0,0.8,0.0,1.2,1.4,85.7,1.0,3.2,4.2,2.6,2.0,0.4,0.2,1.4,0,0,10.4
Pre All-Star,49,16.7,4.2,1.6,4.0,39.9,0.4,1.5,30.1,0.5,0.8,65.0,0.5,1.9,2.4,1.4,0.8,0.7,0.4,1.5,0,0,-1.0
Bench,49,16.7,4.2,1.6,4.0,39.9,0.4,1.5,30.1,0.5,0.8,65.0,0.5,1.9,2.4,1.4,0.8,0.7,0.4,1.5,0,0,-1.0
0 Days Rest,6,20.3,4.8,1.8,5.5,33.3,0.5,2.2,23.1,0.7,1.2,57.1,0.3,2.0,2.3,1.2,1.0,1.0,0.2,1.5,0,0,-6.0
1 Days Rest,30,17.3,4.0,1.5,4.1,36.3,0.4,1.5,26.1,0.6,0.9,65.4,0.6,2.0,2.6,1.7,0.8,0.6,0.5,1.5,0,0,0.0
2 Days Rest,11,13.4,4.5,1.7,3.0,57.6,0.5,1.1,50.0,0.5,0.5,83.3,0.4,1.5,1.9,0.8,0.7,0.6,0.1,1.5,0,0,-0.5
4 Days Rest,1,15.7,7.0,3.0,4.0,75.0,1.0,1.0,100,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0,-6.0
6+ Days Rest,1,13.7,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0
