,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - MIL @ IND",W,21,13,4,5,80.0,4,5,80.0,1,2,50.0,1,4,5,1,1,1,0,0,7,2017-02-11 00:00:00,IND,AWAY
1,"FEB 10, 2017 - MIL vs. LAL",L,23,6,2,4,50.0,1,2,50.0,1,1,100.0,0,3,3,1,1,0,0,2,-17,2017-02-10 00:00:00,LAL,HOME
2,"FEB 08, 2017 - MIL vs. MIA",L,34,6,2,6,33.3,2,4,50.0,0,0,0.0,0,2,2,1,0,0,1,1,-20,2017-02-08 00:00:00,MIA,HOME
3,"FEB 04, 2017 - MIL @ PHX",W,26,6,2,7,28.6,1,3,33.3,1,2,50.0,0,1,1,1,0,1,2,3,9,2017-02-04 00:00:00,PHX,AWAY
4,"FEB 03, 2017 - MIL @ DEN",L,19,4,1,3,33.3,0,1,0.0,2,3,66.7,0,0,0,0,1,0,0,2,8,2017-02-03 00:00:00,DEN,AWAY
5,"FEB 01, 2017 - MIL @ UTA",L,22,6,2,3,66.7,2,3,66.7,0,0,0.0,0,7,7,0,0,0,1,1,-23,2017-02-01 00:00:00,UTA,AWAY
6,"JAN 28, 2017 - MIL vs. BOS",L,33,12,4,6,66.7,4,5,80.0,0,0,0.0,0,3,3,0,0,1,0,2,-1,2017-01-28 00:00:00,BOS,HOME
7,"JAN 27, 2017 - MIL @ TOR",L,27,6,2,4,50.0,2,4,50.0,0,0,0.0,0,2,2,1,0,2,1,3,-21,2017-01-27 00:00:00,TOR,AWAY
8,"JAN 25, 2017 - MIL vs. PHI",L,31,9,3,6,50.0,2,5,40.0,1,2,50.0,0,3,3,1,1,0,0,2,-13,2017-01-25 00:00:00,PHI,HOME
9,"JAN 23, 2017 - MIL vs. HOU",W,24,9,3,3,100.0,3,3,100.0,0,0,0.0,0,2,2,1,1,0,1,4,13,2017-01-23 00:00:00,HOU,HOME
10,"JAN 21, 2017 - MIL @ MIA",L,25,7,2,2,100.0,1,1,100.0,2,2,100.0,0,2,2,1,0,0,1,3,-4,2017-01-21 00:00:00,MIA,AWAY
11,"JAN 20, 2017 - MIL @ ORL",L,24,2,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,1,15,2017-01-20 00:00:00,ORL,AWAY
12,"JAN 18, 2017 - MIL @ HOU",L,32,8,3,6,50.0,2,3,66.7,0,0,0.0,0,4,4,3,2,0,1,1,-16,2017-01-18 00:00:00,HOU,AWAY
13,"JAN 16, 2017 - MIL vs. PHI",L,29,5,2,2,100.0,1,1,100.0,0,0,0.0,0,4,4,1,0,0,0,2,-7,2017-01-16 00:00:00,PHI,HOME
