DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.8,2.3,33.3,100%,42.7,-9.4
3 Pointers,0.0,0.3,0.0,11.1%,26.2,-26.2
2 Pointers,0.8,2.0,37.5,88.9%,43.6,-6.1
Less Than 6 Ft,0.0,0.5,0.0,22.2%,55.8,-55.8
Less Than 10 Ft,0.5,1.5,33.3,66.7%,53.1,-19.7
Greater Than 15 Ft,0.0,0.5,0.0,22.2%,33.4,-33.4
