DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.7,3.3,52.6,100%,43.7,8.9
3 Pointers,0.4,1.3,33.3,38.5%,32.5,0.8
2 Pointers,1.3,2.0,64.6,61.5%,47.8,16.8
Less Than 6 Ft,0.7,1.0,73.9,29.5%,58.7,15.2
Less Than 10 Ft,1.0,1.3,71.9,41.0%,54.3,17.6
Greater Than 15 Ft,0.7,1.8,38.6,56.4%,35.1,3.6
