,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - DET vs. SAS",L,19,15,6,9,66.7,1,1,100.0,2,2,100.0,0,3,3,4,0,2,2,0,2,2017-02-10 00:00:00,SAS,HOME
1,"FEB 08, 2017 - DET vs. LAL",W,21,10,5,6,83.3,0,0,0.0,0,0,0.0,0,4,4,7,2,0,5,0,10,2017-02-08 00:00:00,LAL,HOME
2,"FEB 06, 2017 - DET vs. PHI",W,20,11,5,10,50.0,0,0,0.0,1,1,100.0,0,1,1,4,1,1,0,1,-4,2017-02-06 00:00:00,PHI,HOME
3,"FEB 04, 2017 - DET @ IND",L,21,4,2,5,40.0,0,1,0.0,0,0,0.0,0,2,2,6,0,1,2,0,3,2017-02-04 00:00:00,IND,AWAY
4,"FEB 03, 2017 - DET vs. MIN",W,21,10,5,8,62.5,0,1,0.0,0,0,0.0,0,3,3,5,1,0,0,2,-4,2017-02-03 00:00:00,MIN,HOME
5,"FEB 01, 2017 - DET vs. NOP",W,27,15,6,7,85.7,1,2,50.0,2,4,50.0,0,3,3,7,0,0,2,0,36,2017-02-01 00:00:00,NOP,HOME
6,"JAN 30, 2017 - DET @ BOS",L,19,12,6,7,85.7,0,0,0.0,0,0,0.0,1,2,3,2,0,2,1,3,6,2017-01-30 00:00:00,BOS,AWAY
7,"JAN 28, 2017 - DET @ MIA",L,17,8,4,9,44.4,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,2,-8,2017-01-28 00:00:00,MIA,AWAY
8,"JAN 23, 2017 - DET vs. SAC",L,13,2,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,3,1,0,2,1,-10,2017-01-23 00:00:00,SAC,HOME
9,"JAN 21, 2017 - DET vs. WAS",W,16,9,4,8,50.0,0,0,0.0,1,2,50.0,0,2,2,4,1,0,2,0,-1,2017-01-21 00:00:00,WAS,HOME
10,"JAN 18, 2017 - DET vs. ATL",W,18,6,3,5,60.0,0,2,0.0,0,0,0.0,0,3,3,4,0,0,1,5,13,2017-01-18 00:00:00,ATL,HOME
11,"JAN 15, 2017 - DET @ LAL",W,20,6,3,7,42.9,0,2,0.0,0,0,0.0,0,1,1,6,2,0,0,1,17,2017-01-15 00:00:00,LAL,AWAY
12,"JAN 12, 2017 - DET @ GSW",L,16,4,2,7,28.6,0,2,0.0,0,0,0.0,0,1,1,2,0,1,3,1,-7,2017-01-12 00:00:00,GSW,AWAY
13,"JAN 10, 2017 - DET @ SAC",L,17,6,2,5,40.0,0,1,0.0,2,2,100.0,0,1,1,0,2,0,1,0,4,2017-01-10 00:00:00,SAC,AWAY
