DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.5,9.8,45.4,100%,45.4,0.0
3 Pointers,1.3,3.3,38.2,33.4%,35.6,2.5
2 Pointers,3.2,6.5,49.0,66.6%,50.0,-1.0
Less Than 6 Ft,1.9,3.1,62.9,31.6%,61.6,1.3
Less Than 10 Ft,2.4,4.3,55.9,43.4%,55.7,0.2
Greater Than 15 Ft,1.8,4.9,36.9,49.7%,37.3,-0.4
