BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,34,11.0,3.9,1.7,3.3,52.3,0.0,0.0,0.0,0.4,1.0,42.9,1.7,2.7,4.4,0.7,0.7,0.5,0.3,1.6,0,0,-3.2
Home,18,10.9,4.4,2.1,3.7,55.2,0.0,0.0,0.0,0.3,0.9,35.3,1.8,2.8,4.6,0.6,0.9,0.4,0.3,1.8,0,0,-1.5
Road,16,11.1,3.2,1.3,2.8,47.7,0.0,0.0,0.0,0.6,1.1,50.0,1.7,2.5,4.2,0.8,0.6,0.5,0.3,1.3,0,0,-5.1
Wins,10,8.7,3.0,1.4,3.1,45.2,0.0,0.0,0.0,0.2,0.8,25.0,1.8,2.6,4.4,0.6,0.8,0.4,0.2,1.4,0,0,-1.6
Losses,24,12.0,4.2,1.8,3.3,55.0,0.0,0.0,0.0,0.5,1.1,48.1,1.7,2.7,4.4,0.7,0.7,0.5,0.3,1.7,0,0,-3.9
October,1,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,-1.0
November,10,8.2,2.7,1.1,3.1,35.5,0.0,0.0,0.0,0.5,0.8,62.5,1.5,1.8,3.3,0.3,0.3,0.3,0.2,1.1,0,0,-3.4
December,12,15.3,4.9,2.1,3.3,62.5,0.0,0.0,0.0,0.8,1.6,47.4,2.3,4.3,6.5,0.7,1.2,0.6,0.4,1.8,0,0,-2.5
January,11,9.7,4.1,2.0,3.5,56.4,0.0,0.0,0.0,0.1,0.7,12.5,1.5,2.0,3.5,1.1,0.7,0.5,0.2,1.8,0,0,-4.0
Pre All-Star,34,11.0,3.9,1.7,3.3,52.3,0.0,0.0,0.0,0.4,1.0,42.9,1.7,2.7,4.4,0.7,0.7,0.5,0.3,1.6,0,0,-3.2
Starters,1,15.5,9.0,4.0,11.0,36.4,0.0,0.0,0.0,1.0,2.0,50.0,5.0,3.0,8.0,0.0,1.0,0.0,0.0,1.0,0,0,-10.0
Bench,33,10.9,3.7,1.6,3.0,54.0,0.0,0.0,0.0,0.4,1.0,42.4,1.6,2.7,4.3,0.7,0.7,0.5,0.3,1.6,0,0,-3.0
0 Days Rest,6,13.6,3.3,1.5,3.2,47.4,0.0,0.0,0.0,0.3,1.3,25.0,2.5,3.7,6.2,0.7,0.8,1.0,0.5,1.5,0,0,-2.2
1 Days Rest,20,11.6,4.4,1.9,3.6,52.8,0.0,0.0,0.0,0.6,1.3,44.0,1.5,2.8,4.3,0.6,0.9,0.4,0.3,1.8,0,0,-3.3
2 Days Rest,3,6.5,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,3.3,1.0,0.3,0.3,0.0,1.0,0,0,-2.3
3 Days Rest,1,7.3,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0
6+ Days Rest,4,8.2,2.0,0.8,2.3,33.3,0.0,0.0,0.0,0.5,0.5,100,1.3,2.0,3.3,0.8,0.5,0.3,0.3,1.5,0,0,-6.3
