DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.5,7.7,45.9,100%,44.4,1.5
3 Pointers,1.2,3.1,37.7,40.1%,36.5,1.2
2 Pointers,2.4,4.6,51.4,59.9%,49.1,2.3
Less Than 6 Ft,1.2,1.9,64.4,24.7%,60.3,4.2
Less Than 10 Ft,1.5,2.7,56.8,34.3%,55.1,1.7
Greater Than 15 Ft,1.8,4.5,39.2,58.2%,38.3,0.9
