DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.2,5.2,43.2,100%,48.1,-4.9
3 Pointers,0.1,0.7,14.3,13.5%,34.7,-20.4
2 Pointers,2.1,4.5,47.8,86.5%,51.8,-4.0
Less Than 6 Ft,1.3,2.3,57.1,45.2%,61.8,-4.7
Less Than 10 Ft,1.8,3.4,53.5,65.2%,56.8,-3.3
Greater Than 15 Ft,0.3,1.3,21.1,24.5%,37.3,-16.3
