,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - LAC @ CHA",W,38,18,7,12,58.3,4,6,66.7,0,2,0.0,0,3,3,5,0,0,5,3,-2,2017-02-11 00:00:00,CHA,AWAY
1,"FEB 08, 2017 - LAC @ NYK",W,36,7,3,10,30.0,1,3,33.3,0,1,0.0,0,4,4,10,1,0,5,3,5,2017-02-08 00:00:00,NYK,AWAY
2,"FEB 06, 2017 - LAC @ TOR",L,38,22,7,14,50.0,4,8,50.0,4,7,57.1,1,1,2,0,0,1,1,3,0,2017-02-06 00:00:00,TOR,AWAY
3,"FEB 05, 2017 - LAC @ BOS",L,34,5,1,8,12.5,0,4,0.0,3,4,75.0,1,2,3,5,0,0,3,3,-3,2017-02-05 00:00:00,BOS,AWAY
4,"FEB 02, 2017 - LAC vs. GSW",L,36,18,7,15,46.7,0,3,0.0,4,6,66.7,1,3,4,6,0,1,2,4,-9,2017-02-02 00:00:00,GSW,HOME
5,"FEB 01, 2017 - LAC @ PHX",W,28,14,4,12,33.3,0,4,0.0,6,8,75.0,0,3,3,4,2,0,1,4,9,2017-02-01 00:00:00,PHX,AWAY
6,"JAN 28, 2017 - LAC @ GSW",L,38,10,3,11,27.3,1,4,25.0,3,6,50.0,0,2,2,6,1,0,1,3,-25,2017-01-28 00:00:00,GSW,AWAY
7,"JAN 24, 2017 - LAC @ PHI",L,39,20,7,15,46.7,4,7,57.1,2,4,50.0,1,1,2,3,1,0,2,5,-9,2017-01-24 00:00:00,PHI,AWAY
8,"JAN 23, 2017 - LAC @ ATL",W,41,27,10,21,47.6,5,10,50.0,2,2,100.0,0,4,4,6,0,0,4,1,7,2017-01-23 00:00:00,ATL,AWAY
9,"JAN 21, 2017 - LAC @ DEN",L,26,16,7,12,58.3,2,4,50.0,0,0,0.0,1,1,2,5,0,0,0,3,-19,2017-01-21 00:00:00,DEN,AWAY
10,"JAN 19, 2017 - LAC vs. MIN",L,36,20,7,14,50.0,2,4,50.0,4,5,80.0,0,1,1,2,0,1,2,6,-7,2017-01-19 00:00:00,MIN,HOME
11,"JAN 16, 2017 - LAC vs. OKC",W,35,16,5,13,38.5,2,7,28.6,4,4,100.0,0,2,2,6,1,0,3,2,29,2017-01-16 00:00:00,OKC,HOME
12,"JAN 14, 2017 - LAC vs. LAL",W,31,15,7,14,50.0,1,5,20.0,0,0,0.0,0,1,1,2,2,1,1,1,13,2017-01-14 00:00:00,LAL,HOME
13,"JAN 11, 2017 - LAC vs. ORL",W,33,9,3,7,42.9,1,3,33.3,2,4,50.0,0,4,4,5,0,0,2,1,9,2017-01-11 00:00:00,ORL,HOME
14,"JAN 06, 2017 - LAC @ SAC",W,36,24,9,15,60.0,4,7,57.1,2,3,66.7,2,4,6,2,0,0,3,2,8,2017-01-06 00:00:00,SAC,AWAY
15,"JAN 04, 2017 - LAC vs. MEM",W,44,28,10,16,62.5,2,4,50.0,6,7,85.7,0,4,4,7,1,1,4,3,7,2017-01-04 00:00:00,MEM,HOME
16,"JAN 02, 2017 - LAC vs. PHX",W,37,9,2,11,18.2,1,3,33.3,4,5,80.0,0,4,4,5,0,0,2,4,4,2017-01-02 00:00:00,PHX,HOME
17,"DEC 31, 2016 - LAC @ OKC",L,34,14,3,11,27.3,1,5,20.0,7,7,100.0,0,1,1,3,0,0,3,3,-14,2016-12-31 00:00:00,OKC,AWAY
18,"DEC 30, 2016 - LAC @ HOU",L,15,9,3,8,37.5,1,3,33.3,2,3,66.7,0,1,1,3,0,0,0,1,-15,2016-12-30 00:00:00,HOU,AWAY
19,"DEC 28, 2016 - LAC @ NOP",L,32,22,9,20,45.0,2,8,25.0,2,2,100.0,3,1,4,0,2,0,1,3,-3,2016-12-28 00:00:00,NOP,AWAY
20,"DEC 26, 2016 - LAC vs. DEN",L,42,19,8,17,47.1,2,6,33.3,1,1,100.0,0,3,3,5,1,0,5,0,-4,2016-12-26 00:00:00,DEN,HOME
21,"DEC 25, 2016 - LAC @ LAL",L,25,7,3,10,30.0,1,3,33.3,0,0,0.0,1,1,2,1,2,0,2,4,-7,2016-12-25 00:00:00,LAL,AWAY
22,"DEC 23, 2016 - LAC vs. DAL",L,29,16,6,13,46.2,4,6,66.7,0,0,0.0,0,0,0,3,2,0,3,3,4,2016-12-23 00:00:00,DAL,HOME
23,"DEC 22, 2016 - LAC vs. SAS",W,25,8,2,9,22.2,1,3,33.3,3,4,75.0,0,0,0,0,1,0,0,2,-5,2016-12-22 00:00:00,SAS,HOME
24,"DEC 20, 2016 - LAC vs. DEN",W,22,9,3,8,37.5,1,4,25.0,2,4,50.0,0,0,0,6,2,0,0,1,-20,2016-12-20 00:00:00,DEN,HOME
25,"DEC 18, 2016 - LAC @ WAS",L,25,13,6,9,66.7,1,3,33.3,0,0,0.0,0,0,0,2,2,0,1,6,-9,2016-12-18 00:00:00,WAS,AWAY
26,"DEC 16, 2016 - LAC @ MIA",W,34,7,2,6,33.3,2,4,50.0,1,2,50.0,0,1,1,1,0,0,1,5,-7,2016-12-16 00:00:00,MIA,AWAY
27,"DEC 14, 2016 - LAC @ ORL",W,38,25,9,12,75.0,7,10,70.0,0,1,0.0,0,4,4,2,1,0,1,2,5,2016-12-14 00:00:00,ORL,AWAY
28,"DEC 10, 2016 - LAC vs. NOP",W,28,18,6,9,66.7,4,6,66.7,2,2,100.0,1,1,2,4,1,0,1,1,10,2016-12-10 00:00:00,NOP,HOME
29,"DEC 07, 2016 - LAC vs. GSW",L,28,14,4,10,40.0,2,4,50.0,4,4,100.0,0,2,2,2,0,0,0,2,8,2016-12-07 00:00:00,GSW,HOME
30,"DEC 04, 2016 - LAC vs. IND",L,15,5,2,4,50.0,0,1,0.0,1,2,50.0,1,2,3,0,0,0,1,0,-21,2016-12-04 00:00:00,IND,HOME
31,"DEC 02, 2016 - LAC @ NOP",W,20,2,1,9,11.1,0,4,0.0,0,0,0.0,0,2,2,1,1,0,0,1,-12,2016-12-02 00:00:00,NOP,AWAY
32,"DEC 01, 2016 - LAC @ CLE",W,23,12,4,8,50.0,2,4,50.0,2,2,100.0,1,3,4,7,0,0,1,5,2,2016-12-01 00:00:00,CLE,AWAY
33,"NOV 29, 2016 - LAC @ BKN",L,26,15,5,9,55.6,2,4,50.0,3,5,60.0,1,1,2,2,0,0,1,1,-7,2016-11-29 00:00:00,BKN,AWAY
34,"NOV 27, 2016 - LAC @ IND",L,25,7,2,5,40.0,1,2,50.0,2,3,66.7,0,1,1,1,3,0,3,0,-11,2016-11-27 00:00:00,IND,AWAY
35,"NOV 25, 2016 - LAC @ DET",L,17,2,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,0,1,0,2,1,-1,2016-11-25 00:00:00,DET,AWAY
36,"NOV 23, 2016 - LAC @ DAL",W,26,22,7,11,63.6,6,7,85.7,2,3,66.7,0,1,1,1,1,0,0,0,5,2016-11-23 00:00:00,DAL,AWAY
