BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,15.5,4.7,1.8,3.5,49.7,0.0,0.0,0.0,1.2,1.4,87.1,1.2,2.7,4.0,0.3,0.7,0.3,0.4,2.3,0,0,1.9
Home,24,16.6,6.1,2.5,4.5,54.6,0.0,0.0,0.0,1.2,1.4,87.9,1.4,3.3,4.7,0.3,0.8,0.3,0.3,2.2,0,0,2.4
Road,26,14.4,3.5,1.1,2.7,42.0,0.0,0.0,0.0,1.2,1.4,86.5,1.1,2.2,3.3,0.3,0.6,0.2,0.5,2.3,0,0,1.4
Wins,24,17.3,6.5,2.5,4.4,56.6,0.0,0.0,0.0,1.5,1.7,90.2,1.5,3.5,4.9,0.4,1.0,0.2,0.4,2.6,0,0,7.4
Losses,26,13.8,3.1,1.1,2.7,39.4,0.0,0.0,0.0,0.9,1.1,82.8,1.0,2.1,3.1,0.3,0.5,0.3,0.4,2.0,0,0,-3.2
October,3,14.8,9.3,3.7,5.3,68.8,0.0,0.0,0.0,2.0,2.7,75.0,1.3,3.0,4.3,0.3,0.7,0.3,0.0,2.0,0,0,3.3
November,17,16.8,4.1,1.4,3.5,38.3,0.0,0.0,0.0,1.4,1.6,88.9,1.1,3.4,4.4,0.4,1.2,0.4,0.5,2.2,0,0,1.8
December,15,15.1,3.6,1.4,2.8,50.0,0.0,0.0,0.0,0.8,0.8,100,1.1,2.6,3.7,0.3,0.4,0.3,0.2,2.2,0,0,1.7
January,10,12.7,4.3,1.6,2.9,55.2,0.0,0.0,0.0,1.1,1.3,84.6,1.0,1.6,2.6,0.4,0.5,0.2,0.5,2.4,0,0,-0.2
February,5,18.4,8.4,3.4,6.0,56.7,0.0,0.0,0.0,1.6,2.0,80.0,2.8,3.2,6.0,0.2,0.4,0.0,1.0,2.6,0,0,6.0
Pre All-Star,50,15.5,4.7,1.8,3.5,49.7,0.0,0.0,0.0,1.2,1.4,87.1,1.2,2.7,4.0,0.3,0.7,0.3,0.4,2.3,0,0,1.9
Starters,2,25.9,11.0,4.5,8.0,56.3,0.0,0.0,0.0,2.0,2.0,100,0.5,3.5,4.0,0.5,0.5,0.0,2.0,1.0,0,0,-5.5
Bench,48,15.1,4.5,1.6,3.4,49.1,0.0,0.0,0.0,1.2,1.4,86.4,1.3,2.7,4.0,0.3,0.7,0.3,0.4,2.3,0,0,2.2
0 Days Rest,9,15.4,3.2,0.8,2.9,26.9,0.0,0.0,0.0,1.7,2.0,83.3,1.2,2.1,3.3,0.4,1.2,0.3,1.3,1.9,0,0,-3.9
1 Days Rest,31,15.4,4.8,1.9,3.7,52.6,0.0,0.0,0.0,0.9,1.1,87.9,1.2,2.7,3.9,0.3,0.6,0.3,0.2,2.2,0,0,1.5
2 Days Rest,6,17.5,6.5,2.2,3.8,56.5,0.0,0.0,0.0,2.2,2.5,86.7,1.5,3.8,5.3,0.3,1.0,0.2,0.7,3.3,0,0,11.3
3 Days Rest,1,18.9,8.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,0,0,31.0
4 Days Rest,1,12.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0,-5.0
6+ Days Rest,2,10.7,5.0,2.0,3.5,57.1,0.0,0.0,0.0,1.0,1.0,100,0.5,1.5,2.0,0.0,0.0,0.0,0.0,2.5,0,0,-5.5
