DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.4,10.3,43.2,100%,46.5,-3.4
3 Pointers,0.9,2.8,31.6,27.1%,35.8,-4.2
2 Pointers,3.5,7.5,47.5,72.9%,50.9,-3.5
Less Than 6 Ft,2.1,3.4,62.4,32.7%,62.1,0.3
Less Than 10 Ft,2.7,4.8,56.2,46.6%,56.9,-0.7
Greater Than 15 Ft,1.6,4.8,32.5,46.4%,37.2,-4.7
