DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.4,7.7,43.9,100%,44.8,-0.9
3 Pointers,1.1,3.1,34.4,39.8%,36.0,-1.6
2 Pointers,2.3,4.7,50.2,60.2%,49.2,1.0
Less Than 6 Ft,1.5,2.1,71.0,27.2%,60.3,10.7
Less Than 10 Ft,1.7,2.8,60.3,35.8%,55.0,5.3
Greater Than 15 Ft,1.4,4.3,33.6,55.8%,37.6,-4.0
