BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,32.0,16.4,6.4,13.2,48.5,1.3,3.9,33.8,2.3,2.6,88.3,0.5,4.6,5.1,1.7,1.3,0.7,0.5,1.6,3,0,-1.0
Home,26,31.0,17.0,6.7,12.7,52.6,1.5,4.0,38.5,2.0,2.3,88.3,0.5,5.2,5.6,2.0,1.3,0.6,0.3,1.6,2,0,3.6
Road,27,32.9,15.9,6.1,13.6,44.8,1.1,3.8,29.1,2.5,2.9,88.3,0.6,4.1,4.7,1.4,1.3,0.7,0.7,1.6,1,0,-5.4
Wins,25,31.9,18.0,7.1,13.5,52.7,1.7,4.1,41.2,2.0,2.4,85.0,0.5,5.1,5.6,2.2,1.3,0.8,0.6,1.4,1,0,10.3
Losses,28,32.0,15.0,5.8,12.9,44.6,1.0,3.8,26.7,2.5,2.8,90.9,0.5,4.2,4.7,1.2,1.4,0.6,0.4,1.8,2,0,-11.1
October,3,31.6,18.7,7.7,13.7,56.1,1.7,3.3,50.0,1.7,1.7,100,0.3,4.3,4.7,1.7,2.7,1.7,0.3,2.3,0,0,4.7
November,17,33.3,16.8,6.4,13.4,47.4,1.1,3.4,32.8,2.9,3.2,90.9,0.5,4.3,4.8,1.8,1.4,0.6,0.6,1.9,2,0,1.4
December,15,32.1,15.1,5.9,12.7,46.3,1.5,4.3,35.9,1.8,2.0,90.0,0.7,5.1,5.7,1.9,1.3,0.4,0.5,1.1,1,0,-6.8
January,13,33.0,17.9,7.2,14.2,51.1,1.5,4.8,30.2,2.0,2.5,81.3,0.5,4.4,4.8,1.4,0.9,0.8,0.5,1.8,0,0,-1.2
February,5,24.8,13.8,5.2,11.2,46.4,0.8,2.4,33.3,2.6,3.0,86.7,0.4,5.2,5.6,1.4,1.6,0.6,0.0,0.8,0,0,5.4
Pre All-Star,53,32.0,16.4,6.4,13.2,48.5,1.3,3.9,33.8,2.3,2.6,88.3,0.5,4.6,5.1,1.7,1.3,0.7,0.5,1.6,3,0,-1.0
Starters,38,33.2,15.9,6.2,13.3,46.9,1.3,3.9,33.6,2.2,2.5,87.2,0.6,4.3,4.9,1.8,1.4,0.7,0.6,1.8,2,0,-2.0
Bench,15,28.9,17.5,6.8,12.9,52.6,1.3,3.9,34.5,2.6,2.9,90.7,0.4,5.3,5.7,1.4,1.2,0.5,0.3,1.1,1,0,1.6
0 Days Rest,9,35.0,16.8,6.4,15.0,43.0,1.1,4.2,26.3,2.8,3.2,86.2,0.4,4.0,4.4,1.7,1.2,0.8,0.3,1.9,0,0,-4.2
1 Days Rest,35,31.0,16.1,6.3,12.8,48.8,1.3,3.8,35.3,2.3,2.5,89.9,0.6,4.6,5.2,1.6,1.1,0.6,0.5,1.5,3,0,-0.9
2 Days Rest,7,32.9,16.4,6.7,13.0,51.6,1.7,4.9,35.3,1.3,1.7,75.0,0.3,5.7,6.0,2.1,2.0,0.6,0.7,1.6,0,0,7.7
4 Days Rest,1,27.9,16.0,7.0,11.0,63.6,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0,0,-17.0
6+ Days Rest,1,36.3,22.0,8.0,13.0,61.5,1.0,2.0,50.0,5.0,5.0,100,0.0,5.0,5.0,1.0,5.0,1.0,0.0,3.0,0,0,-21.0
