BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,42,33.1,16.8,5.9,13.6,43.4,1.7,4.8,35.0,3.3,4.0,84.3,0.7,2.6,3.3,3.4,2.3,1.0,0.1,2.8,1,0,-3.2
Home,20,33.7,18.2,6.0,14.4,41.3,2.0,5.4,36.4,4.4,5.2,83.7,1.1,2.9,4.0,3.7,2.0,1.1,0.0,3.1,1,0,-2.5
Road,22,32.5,15.6,5.9,12.9,45.4,1.5,4.4,33.3,2.4,2.8,85.5,0.4,2.3,2.7,3.2,2.5,0.9,0.1,2.5,0,0,-3.8
Wins,15,33.5,16.6,5.4,12.5,43.3,2.0,4.7,42.9,3.8,4.5,83.8,0.5,2.8,3.3,3.3,2.3,1.0,0.1,2.4,1,0,5.9
Losses,27,32.8,17.0,6.2,14.3,43.4,1.5,4.9,30.8,3.1,3.6,84.7,0.9,2.4,3.3,3.5,2.2,1.0,0.1,3.0,0,0,-8.2
October,3,34.8,16.7,6.7,15.7,42.6,1.3,5.3,25.0,2.0,3.3,60.0,0.3,2.3,2.7,4.0,1.7,1.0,0.0,3.7,0,0,-6.0
November,15,34.0,17.5,5.7,13.5,42.6,2.1,5.5,37.8,3.9,4.5,88.1,0.7,2.6,3.3,3.3,2.5,1.1,0.0,2.5,0,0,-3.9
December,13,32.4,18.5,6.9,14.0,49.5,1.7,4.5,37.9,3.0,3.5,84.8,0.4,2.3,2.7,3.6,1.5,0.8,0.2,2.8,0,0,-0.8
January,6,29.5,11.3,4.3,12.0,36.1,1.0,3.5,28.6,1.7,2.5,66.7,1.0,2.2,3.2,2.3,2.2,1.2,0.0,2.5,0,0,-3.7
February,5,35.5,17.2,5.2,13.8,37.7,1.6,5.2,30.8,5.2,5.6,92.9,1.6,3.8,5.4,4.4,3.8,0.8,0.2,3.0,1,0,-4.8
Pre All-Star,42,33.1,16.8,5.9,13.6,43.4,1.7,4.8,35.0,3.3,4.0,84.3,0.7,2.6,3.3,3.4,2.3,1.0,0.1,2.8,1,0,-3.2
Starters,40,33.4,17.1,6.0,13.7,43.5,1.7,4.8,35.2,3.5,4.2,84.3,0.7,2.7,3.4,3.5,2.3,1.0,0.1,2.8,1,0,-2.9
Bench,2,26.2,11.5,5.0,12.5,40.0,1.5,5.0,30.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,2.0,0.5,0.0,2.5,0,0,-9.5
0 Days Rest,7,33.3,17.6,6.0,14.9,40.4,1.3,4.0,32.1,4.3,4.7,90.9,0.4,2.4,2.9,4.7,1.4,0.9,0.0,2.6,0,0,-3.9
1 Days Rest,27,33.3,17.1,5.9,13.1,44.8,1.9,4.9,37.6,3.4,4.1,83.8,0.8,2.7,3.5,3.2,2.6,1.0,0.0,2.8,1,0,-2.3
2 Days Rest,5,32.8,16.0,6.0,13.8,43.5,1.4,5.2,26.9,2.6,3.0,86.7,0.6,2.8,3.4,3.6,2.2,1.0,0.4,3.0,0,0,-4.4
5 Days Rest,1,39.4,20.0,7.0,19.0,36.8,2.0,6.0,33.3,4.0,7.0,57.1,1.0,3.0,4.0,4.0,1.0,2.0,0.0,3.0,0,0,-3.0
6+ Days Rest,2,26.2,11.5,5.0,12.5,40.0,1.5,5.0,30.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,2.0,0.5,0.0,2.5,0,0,-9.5
