DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.8,4.6,60.9,100%,44.2,16.7
3 Pointers,0.2,1.2,16.7,26.1%,23.1,-6.5
2 Pointers,2.6,3.4,76.5,73.9%,49.9,26.5
Less Than 6 Ft,1.8,2.2,81.8,47.8%,55.0,26.8
Less Than 10 Ft,2.0,2.6,76.9,56.5%,52.1,24.8
Greater Than 15 Ft,0.4,1.6,25.0,34.8%,24.8,0.2
