DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.3,5.2,43.5,100%,44.8,-1.3
3 Pointers,0.7,1.8,40.0,34.8%,35.7,4.3
2 Pointers,1.6,3.4,45.3,65.2%,50.0,-4.7
Less Than 6 Ft,0.7,1.1,60.0,21.7%,61.2,-1.2
Less Than 10 Ft,1.0,1.9,51.2,37.4%,54.0,-2.8
Greater Than 15 Ft,1.1,2.7,40.7,51.3%,37.8,2.9
